time,x,y,theta,v,omega
0.000000,6.819448,3.170307,1.588724,nan,nan
0.000000,6.819448,3.170307,-2.696962,nan,nan
1.222091,6.667380,3.435297,2.003134,nan,nan
2.447022,6.545842,3.716379,1.965292,nan,nan
3.672021,6.429194,3.999543,1.959454,nan,nan
4.897021,6.313306,4.283020,1.958548,nan,nan
6.122021,6.197536,4.566545,1.958406,nan,nan
7.347021,6.081785,4.850077,1.958383,nan,nan
8.572021,5.966036,5.133611,1.958380,nan,nan
9.797021,5.850288,5.417145,1.958379,nan,nan
11.022021,5.734541,5.700679,1.958379,nan,nan
12.247021,5.618793,5.984213,1.958379,nan,nan
13.472021,5.503045,6.267747,1.958379,nan,nan
14.697021,5.387298,6.551281,1.958379,nan,nan
15.922021,5.271550,6.834815,1.958379,nan,nan
17.147021,5.155802,7.118349,1.958379,nan,nan
18.372021,5.040055,7.401883,1.958379,nan,nan
18.795932,5.000000,7.500000,1.570000,nan,nan
