time,x,y,theta,v,omega
0.000000,6.824847,3.174636,1.587150,nan,nan
0.000000,6.824847,3.174636,-2.698536,nan,nan
1.221693,6.670239,3.438036,2.006933,nan,nan
2.446615,6.548102,3.718856,1.966489,nan,nan
3.671613,6.431188,4.001910,1.960250,nan,nan
4.896613,6.315085,4.285299,1.959281,nan,nan
6.121613,6.199109,4.568740,1.959130,nan,nan
7.346613,6.083153,4.852189,1.959106,nan,nan
8.571613,5.967200,5.135639,1.959102,nan,nan
9.796613,5.851248,5.419089,1.959101,nan,nan
11.021613,5.735295,5.702539,1.959101,nan,nan
12.246613,5.619343,5.985990,1.959101,nan,nan
13.471613,5.503391,6.269440,1.959101,nan,nan
14.696613,5.387438,6.552891,1.959101,nan,nan
15.921613,5.271486,6.836341,1.959101,nan,nan
17.146613,5.155534,7.119791,1.959101,nan,nan
18.371613,5.039581,7.403242,1.959101,nan,nan
18.789778,5.000000,7.500000,1.570000,nan,nan
