time,x,y,vx,vy
0.000000,17.897473,8.575025,nan,nan
1.200000,17.598009,8.592944,nan,nan
2.400000,17.327788,8.462635,nan,nan
3.600000,17.057567,8.332325,nan,nan
4.800000,16.787346,8.202016,nan,nan
6.000000,16.517125,8.071706,nan,nan
7.200000,16.246904,7.941397,nan,nan
8.400000,15.976682,7.811087,nan,nan
9.600000,15.706461,7.680778,nan,nan
10.800000,15.436240,7.550468,nan,nan
12.000000,15.166019,7.420158,nan,nan
13.200000,14.895798,7.289849,nan,nan
14.400000,14.625577,7.159539,nan,nan
15.600000,14.355356,7.029230,nan,nan
16.800000,14.085135,6.898920,nan,nan
18.000000,13.814914,6.768611,nan,nan
19.200000,13.544693,6.638301,nan,nan
20.400000,13.274472,6.507992,nan,nan
21.600000,13.004251,6.377682,nan,nan
22.800000,12.734030,6.247372,nan,nan
24.000000,12.463809,6.117063,nan,nan
25.200000,12.193588,5.986753,nan,nan
26.400000,11.923367,5.856444,nan,nan
27.600000,11.653146,5.726134,nan,nan
28.800000,11.382924,5.595825,nan,nan
30.000000,11.112703,5.465515,nan,nan
31.200000,10.842482,5.335206,nan,nan
32.400000,10.572261,5.204896,nan,nan
33.600000,10.302040,5.074586,nan,nan
34.800000,10.031819,4.944277,nan,nan
36.000000,9.761598,4.813967,nan,nan
37.200000,9.491377,4.683658,nan,nan
38.400000,9.221156,4.553348,nan,nan
39.600000,8.950935,4.423039,nan,nan
40.800000,8.680714,4.292729,nan,nan
42.000000,8.410493,4.162420,nan,nan
43.200000,8.140272,4.032110,nan,nan
44.400000,7.870051,3.901800,nan,nan
45.600000,7.599830,3.771491,nan,nan
46.800000,7.329609,3.641181,nan,nan
48.000000,7.059388,3.510872,nan,nan
49.200000,6.789166,3.380562,nan,nan
50.400000,6.518945,3.250253,nan,nan
51.600000,6.248724,3.119943,nan,nan
52.704537,6.000000,3.000000,nan,nan
