time,x,y,vx,vy
0.000000,12.000000,10.000000,nan,nan
1.200000,11.845482,9.742854,nan,nan
2.400000,11.648971,9.516175,nan,nan
3.600000,11.452459,9.289496,nan,nan
4.800000,11.255948,9.062817,nan,nan
6.000000,11.059437,8.836138,nan,nan
7.200000,10.862926,8.609460,nan,nan
8.400000,10.666414,8.382781,nan,nan
9.600000,10.469903,8.156102,nan,nan
10.800000,10.273392,7.929423,nan,nan
12.000000,10.076880,7.702744,nan,nan
13.200000,9.880369,7.476065,nan,nan
14.400000,9.683858,7.249387,nan,nan
15.600000,9.487346,7.022708,nan,nan
16.800000,9.290835,6.796029,nan,nan
18.000000,9.094324,6.569350,nan,nan
19.200000,8.897812,6.342671,nan,nan
20.400000,8.701301,6.115992,nan,nan
21.600000,8.504790,5.889313,nan,nan
22.800000,8.308278,5.662635,nan,nan
24.000000,8.111767,5.435956,nan,nan
25.200000,7.915256,5.209277,nan,nan
26.400000,7.718744,4.982598,nan,nan
27.600000,7.522233,4.755919,nan,nan
28.800000,7.325722,4.529240,nan,nan
30.000000,7.129210,4.302562,nan,nan
31.200000,6.932699,4.075883,nan,nan
32.400000,6.736188,3.849204,nan,nan
33.600000,6.539676,3.622525,nan,nan
34.800000,6.343165,3.395846,nan,nan
36.000000,6.146654,3.169167,nan,nan
36.895544,6.000000,3.000000,nan,nan
