time,x,y,vx,vy
0.0000,14.8339,7.0428,-0.0000,-0.0000
0.0500,14.8312,7.0411,-0.1053,-0.0673
0.1000,14.8233,7.0361,-0.2106,-0.1347
0.1500,14.8128,7.0293,-0.2106,-0.1347
0.2000,14.8023,7.0226,-0.2106,-0.1347
0.2500,14.7917,7.0159,-0.2106,-0.1347
0.3000,14.7812,7.0091,-0.2106,-0.1347
0.3500,14.7707,7.0024,-0.2106,-0.1347
0.4000,14.7614,6.9965,-0.1369,-0.0875
0.4500,14.7572,6.9938,-0.0316,-0.0202
0.4650,14.7570,6.9936,-0.0000,-0.0000
0.4650,14.7570,6.9936,-0.1137,-0.0519
0.5150,14.7541,6.9923,-0.2275,-0.1037
0.5650,14.7456,6.9884,-0.2275,-0.1037
0.6150,14.7342,6.9833,-0.2275,-0.1037
0.6650,14.7229,6.9781,-0.2275,-0.1037
0.7150,14.7115,6.9729,-0.2275,-0.1037
0.7650,14.7001,6.9677,-0.2275,-0.1037
0.8150,14.6887,6.9625,-0.2275,-0.1037
0.8650,14.6774,6.9573,-0.2275,-0.1037
0.9150,14.6660,6.9521,-0.2275,-0.1037
0.9650,14.6546,6.9470,-0.2275,-0.1037
1.0150,14.6433,6.9418,-0.2275,-0.1037
1.0650,14.6319,6.9366,-0.2275,-0.1037
1.1150,14.6205,6.9314,-0.2275,-0.1037
1.1650,14.6091,6.9262,-0.2275,-0.1037
1.2150,14.5978,6.9210,-0.2275,-0.1037
1.2650,14.5864,6.9158,-0.2275,-0.1037
1.3150,14.5750,6.9106,-0.2275,-0.1037
1.3650,14.5636,6.9055,-0.2275,-0.1037
1.4150,14.5523,6.9003,-0.2275,-0.1037
1.4650,14.5409,6.8951,-0.2275,-0.1037
1.5150,14.5295,6.8899,-0.2275,-0.1037
1.5650,14.5182,6.8847,-0.2275,-0.1037
1.6150,14.5068,6.8795,-0.2275,-0.1037
1.6650,14.4954,6.8743,-0.1137,-0.0519
1.7150,14.4869,6.8704,-0.0000,-0.0000
1.7650,14.4840,6.8692,-0.1137,-0.0519
1.7650,14.4840,6.8692,-0.2275,-0.1037
1.8150,14.4812,6.8679,-0.2275,-0.1037
1.8650,14.4727,6.8640,-0.2275,-0.1037
1.9150,14.4613,6.8588,-0.2275,-0.1037
1.9650,14.4499,6.8536,-0.2275,-0.1037
2.0150,14.4385,6.8484,-0.2275,-0.1037
2.0650,14.4272,6.8432,-0.2275,-0.1037
2.1150,14.4158,6.8380,-0.2275,-0.1037
2.1650,14.4044,6.8328,-0.2275,-0.1037
2.2150,14.3930,6.8277,-0.2275,-0.1037
2.2650,14.3817,6.8225,-0.2275,-0.1037
2.3150,14.3703,6.8173,-0.2275,-0.1037
2.3650,14.3589,6.8121,-0.2275,-0.1037
2.4150,14.3476,6.8069,-0.2275,-0.1037
2.4650,14.3362,6.8017,-0.2275,-0.1037
2.5150,14.3248,6.7965,-0.2275,-0.1037
2.5650,14.3134,6.7914,-0.2275,-0.1037
2.6150,14.3021,6.7862,-0.2275,-0.1037
2.6650,14.2907,6.7810,-0.2275,-0.1037
2.7150,14.2793,6.7758,-0.2275,-0.1037
2.7650,14.2679,6.7706,-0.2275,-0.1037
2.8150,14.2566,6.7654,-0.2275,-0.1037
2.8650,14.2452,6.7602,-0.2275,-0.1037
2.9150,14.2338,6.7550,-0.1137,-0.0519
2.9650,14.2225,6.7499,-0.0000,-0.0000
3.0150,14.2139,6.7460,-0.1137,-0.0519
3.0650,14.2111,6.7447,-0.2275,-0.1037
3.0650,14.2111,6.7447,-0.2275,-0.1037
3.1150,14.2082,6.7434,-0.2275,-0.1037
3.1650,14.1997,6.7395,-0.2275,-0.1037
3.2150,14.1883,6.7343,-0.2275,-0.1037
3.2650,14.1770,6.7291,-0.2275,-0.1037
3.3150,14.1656,6.7239,-0.2275,-0.1037
3.3650,14.1542,6.7187,-0.2275,-0.1037
3.4150,14.1428,6.7135,-0.2275,-0.1037
3.4650,14.1315,6.7084,-0.2275,-0.1037
3.5150,14.1201,6.7032,-0.2275,-0.1037
3.5650,14.1087,6.6980,-0.2275,-0.1037
3.6150,14.0973,6.6928,-0.2275,-0.1037
3.6650,14.0860,6.6876,-0.2275,-0.1037
3.7150,14.0746,6.6824,-0.2275,-0.1037
3.7650,14.0632,6.6772,-0.2275,-0.1037
3.8150,14.0519,6.6721,-0.2275,-0.1037
3.8650,14.0405,6.6669,-0.2275,-0.1037
3.9150,14.0291,6.6617,-0.2275,-0.1037
3.9650,14.0177,6.6565,-0.2275,-0.1037
4.0150,14.0064,6.6513,-0.2275,-0.1037
4.0650,13.9950,6.6461,-0.2275,-0.1037
4.1150,13.9836,6.6409,-0.2275,-0.1037
4.1650,13.9722,6.6357,-0.1137,-0.0519
4.2150,13.9609,6.6306,-0.0000,-0.0000
4.2650,13.9495,6.6254,-0.1137,-0.0519
4.3150,13.9410,6.6215,-0.2275,-0.1037
4.3650,13.9381,6.6202,-0.2275,-0.1037
4.3650,13.9381,6.6202,-0.2275,-0.1037
4.4150,13.9353,6.6189,-0.2275,-0.1037
4.4650,13.9267,6.6150,-0.2275,-0.1037
4.5150,13.9154,6.6098,-0.2275,-0.1037
4.5650,13.9040,6.6046,-0.2275,-0.1037
4.6150,13.8926,6.5994,-0.2275,-0.1037
4.6650,13.8813,6.5943,-0.2275,-0.1037
4.7150,13.8699,6.5891,-0.2275,-0.1037
4.7650,13.8585,6.5839,-0.2275,-0.1037
4.8150,13.8471,6.5787,-0.2275,-0.1037
4.8650,13.8358,6.5735,-0.2275,-0.1037
4.9150,13.8244,6.5683,-0.2275,-0.1037
4.9650,13.8130,6.5631,-0.2275,-0.1037
5.0150,13.8016,6.5579,-0.2275,-0.1037
5.0650,13.7903,6.5528,-0.2275,-0.1037
5.1150,13.7789,6.5476,-0.2275,-0.1037
5.1650,13.7675,6.5424,-0.2275,-0.1037
5.2150,13.7562,6.5372,-0.2275,-0.1037
5.2650,13.7448,6.5320,-0.2275,-0.1037
5.3150,13.7334,6.5268,-0.2275,-0.1037
5.3650,13.7220,6.5216,-0.2275,-0.1037
5.4150,13.7107,6.5165,-0.1137,-0.0519
5.4650,13.6993,6.5113,-0.0000,-0.0000
5.5150,13.6879,6.5061,-0.1137,-0.0519
5.5650,13.6765,6.5009,-0.2275,-0.1037
5.6150,13.6680,6.4970,-0.2275,-0.1037
5.6650,13.6652,6.4957,-0.2275,-0.1037
5.6650,13.6652,6.4957,-0.2275,-0.1037
5.7150,13.6623,6.4944,-0.2275,-0.1037
5.7650,13.6538,6.4905,-0.2275,-0.1037
5.8150,13.6424,6.4853,-0.2275,-0.1037
5.8650,13.6310,6.4801,-0.2275,-0.1037
5.9150,13.6197,6.4750,-0.2275,-0.1037
5.9650,13.6083,6.4698,-0.2275,-0.1037
6.0150,13.5969,6.4646,-0.2275,-0.1037
6.0650,13.5856,6.4594,-0.2275,-0.1037
6.1150,13.5742,6.4542,-0.2275,-0.1037
6.1650,13.5628,6.4490,-0.2275,-0.1037
6.2150,13.5514,6.4438,-0.2275,-0.1037
6.2650,13.5401,6.4387,-0.2275,-0.1037
6.3150,13.5287,6.4335,-0.2275,-0.1037
6.3650,13.5173,6.4283,-0.2275,-0.1037
6.4150,13.5059,6.4231,-0.2275,-0.1037
6.4650,13.4946,6.4179,-0.2275,-0.1037
6.5150,13.4832,6.4127,-0.2275,-0.1037
6.5650,13.4718,6.4075,-0.2275,-0.1037
6.6150,13.4605,6.4023,-0.2275,-0.1037
6.6650,13.4491,6.3972,-0.1137,-0.0519
