time,x,y,theta
0.000000,7.000000,6.000000,0.794160
1.006078,7.152518,6.200001,0.000000
2.019113,7.307861,6.400022,0.000000
2.954165,7.428855,6.600036,0.000000
3.834232,7.520524,6.800047,0.000000
4.687674,7.594816,7.000055,0.000000
5.528778,7.659724,7.200063,0.000000
6.363532,7.719292,7.400069,0.000000
7.194532,7.775485,7.600075,0.000000
8.022955,7.829247,7.800081,0.000000
8.849348,7.881022,8.000087,0.000000
9.673965,7.930997,8.200092,0.000000
10.496917,7.979227,8.400097,0.000000
11.318243,8.025694,8.600102,0.000000
12.137952,8.070341,8.800106,0.000000
12.956034,8.113085,9.000110,0.000000
20.958329,8.011440,10.998100,0.000000
21.764278,7.985376,11.197894,0.000000
22.596346,7.926828,11.397502,0.000000
24.797411,7.807014,11.881232,0.000000
