time,x,y,theta,v,omega
0.0000,17.8952,9.7916,0.0174,0.0000,-0.1250
0.0500,17.8952,9.7916,0.0112,0.0000,-0.2500
0.1000,17.8952,9.7916,-0.0013,0.0000,-0.3750
0.1500,17.8952,9.7916,-0.0201,0.0000,-0.4000
0.2000,17.8952,9.7916,-0.0401,0.0000,-0.4000
0.2500,17.8952,9.7916,-0.0601,0.0000,-0.4000
0.3000,17.8952,9.7916,-0.0801,0.0000,-0.4000
0.3500,17.8952,9.7916,-0.1001,0.0000,-0.4000
0.4000,17.8952,9.7916,-0.1201,0.0000,-0.4000
0.4500,17.8952,9.7916,-0.1401,0.0000,-0.4000
0.5000,17.8952,9.7916,-0.1601,0.0000,-0.4000
0.5500,17.8952,9.7916,-0.1801,0.0000,-0.4000
0.6000,17.8952,9.7916,-0.2001,0.0000,-0.4000
0.6500,17.8952,9.7916,-0.2201,0.0000,-0.4000
0.7000,17.8952,9.7916,-0.2401,0.0000,-0.4000
0.7500,17.8952,9.7916,-0.2601,0.0000,-0.4000
0.8000,17.8952,9.7916,-0.2801,0.0000,-0.4000
0.8500,17.8952,9.7916,-0.3001,0.0000,-0.4000
0.9000,17.8952,9.7916,-0.3201,0.0000,-0.4000
0.9500,17.8952,9.7916,-0.3401,0.0000,-0.4000
1.0000,17.8952,9.7916,-0.3601,0.0000,-0.4000
1.0500,17.8952,9.7916,-0.3801,0.0000,-0.4000
1.1000,17.8952,9.7916,-0.4001,0.0000,-0.4000
1.1500,17.8952,9.7916,-0.4201,0.0000,-0.4000
1.2000,17.8952,9.7916,-0.4401,0.0000,-0.4000
1.2500,17.8952,9.7916,-0.4601,0.0000,-0.4000
1.3000,17.8952,9.7916,-0.4801,0.0000,-0.4000
1.3500,17.8952,9.7916,-0.5001,0.0000,-0.4000
1.4000,17.8952,9.7916,-0.5201,0.0000,-0.4000
1.4500,17.8952,9.7916,-0.5401,0.0000,-0.4000
1.5000,17.8952,9.7916,-0.5601,0.0000,-0.4000
1.5500,17.8952,9.7916,-0.5801,0.0000,-0.4000
1.6000,17.8952,9.7916,-0.6001,0.0000,-0.4000
1.6500,17.8952,9.7916,-0.6201,0.0000,-0.4000
1.7000,17.8952,9.7916,-0.6401,0.0000,-0.4000
1.7500,17.8952,9.7916,-0.6601,0.0000,-0.4000
1.8000,17.8952,9.7916,-0.6801,0.0000,-0.4000
1.8500,17.8952,9.7916,-0.7001,0.0000,-0.4000
1.9000,17.8952,9.7916,-0.7201,0.0000,-0.4000
1.9500,17.8952,9.7916,-0.7401,0.0000,-0.4000
2.0000,17.8952,9.7916,-0.7601,0.0000,-0.4000
2.0500,17.8952,9.7916,-0.7801,0.0000,-0.4000
2.1000,17.8952,9.7916,-0.8001,0.0000,-0.4000
2.1500,17.8952,9.7916,-0.8201,0.0000,-0.4000
2.2000,17.8952,9.7916,-0.8401,0.0000,-0.4000
2.2500,17.8952,9.7916,-0.8601,0.0000,-0.4000
2.3000,17.8952,9.7916,-0.8801,0.0000,-0.4000
2.3500,17.8952,9.7916,-0.9001,0.0000,-0.4000
2.4000,17.8952,9.7916,-0.9201,0.0000,-0.4000
2.4500,17.8952,9.7916,-0.9401,0.0000,-0.4000
2.5000,17.8952,9.7916,-0.9601,0.0000,-0.4000
2.5500,17.8952,9.7916,-0.9801,0.0000,-0.4000
2.6000,17.8952,9.7916,-1.0001,0.0000,-0.4000
2.6500,17.8952,9.7916,-1.0201,0.0000,-0.4000
2.7000,17.8952,9.7916,-1.0401,0.0000,-0.4000
2.7500,17.8952,9.7916,-1.0601,0.0000,-0.4000
2.8000,17.8952,9.7916,-1.0801,0.0000,-0.4000
2.8500,17.8952,9.7916,-1.1001,0.0000,-0.4000
2.9000,17.8952,9.7916,-1.1201,0.0000,-0.4000
2.9500,17.8952,9.7916,-1.1401,0.0000,-0.4000
3.0000,17.8952,9.7916,-1.1601,0.0000,-0.4000
3.0500,17.8952,9.7916,-1.1801,0.0000,-0.4000
3.1000,17.8952,9.7916,-1.2001,0.0000,-0.4000
3.1500,17.8952,9.7916,-1.2201,0.0000,-0.4000
3.2000,17.8952,9.7916,-1.2401,0.0000,-0.4000
3.2500,17.8952,9.7916,-1.2601,0.0000,-0.4000
3.3000,17.8952,9.7916,-1.2801,0.0000,-0.4000
3.3500,17.8952,9.7916,-1.3001,0.0000,-0.4000
3.4000,17.8952,9.7916,-1.3201,0.0000,-0.4000
3.4500,17.8952,9.7916,-1.3401,0.0000,-0.4000
3.5000,17.8952,9.7916,-1.3601,0.0000,-0.4000
3.5500,17.8952,9.7916,-1.3801,0.0000,-0.4000
3.6000,17.8952,9.7916,-1.4001,0.0000,-0.4000
3.6500,17.8952,9.7916,-1.4201,0.0000,-0.4000
3.7000,17.8952,9.7916,-1.4401,0.0000,-0.4000
3.7500,17.8952,9.7916,-1.4601,0.0000,-0.4000
3.8000,17.8952,9.7916,-1.4801,0.0000,-0.4000
3.8500,17.8952,9.7916,-1.5001,0.0000,-0.4000
3.9000,17.8952,9.7916,-1.5201,0.0000,-0.4000
3.9500,17.8952,9.7916,-1.5401,0.0000,-0.4000
4.0000,17.8952,9.7916,-1.5601,0.0000,-0.4000
