time,x,y,vx,vy
0.0000,18.7648,14.8138,-0.0000,-0.0000
0.0500,18.7625,14.8117,-0.0925,-0.0841
0.1000,18.7556,14.8054,-0.1849,-0.1682
0.1500,18.7463,14.7969,-0.1849,-0.1682
0.2000,18.7371,14.7885,-0.1849,-0.1682
0.2500,18.7278,14.7801,-0.1849,-0.1682
0.3000,18.7186,14.7717,-0.1849,-0.1682
0.3500,18.7093,14.7633,-0.1849,-0.1682
0.4000,18.7001,14.7549,-0.1849,-0.1682
0.4500,18.6908,14.7465,-0.1849,-0.1682
0.5000,18.6816,14.7381,-0.1849,-0.1682
0.5500,18.6723,14.7297,-0.1849,-0.1682
0.6000,18.6631,14.7212,-0.1849,-0.1682
0.6500,18.6538,14.7128,-0.1849,-0.1682
0.7000,18.6446,14.7044,-0.1849,-0.1682
0.7500,18.6354,14.6960,-0.1849,-0.1682
0.8000,18.6261,14.6876,-0.1849,-0.1682
0.8500,18.6169,14.6792,-0.1849,-0.1682
0.9000,18.6076,14.6708,-0.1849,-0.1682
0.9500,18.5984,14.6624,-0.1849,-0.1682
1.0000,18.5891,14.6539,-0.1849,-0.1682
1.0500,18.5799,14.6455,-0.1849,-0.1682
1.1000,18.5706,14.6371,-0.1849,-0.1682
1.1500,18.5614,14.6287,-0.1849,-0.1682
1.2000,18.5521,14.6203,-0.1849,-0.1682
1.2500,18.5452,14.6140,-0.0925,-0.0841
1.3000,18.5429,14.6119,0.0000,-0.0000
1.3000,17.1147,13.7953,0.0006,-0.1250
1.3500,17.1147,13.7922,0.0011,-0.2500
1.4000,17.1147,13.7828,0.0011,-0.2500
1.4500,17.1148,13.7703,0.0011,-0.2500
1.5000,17.1148,13.7578,0.0011,-0.2500
1.5500,17.1149,13.7453,0.0011,-0.2500
1.6000,17.1149,13.7328,0.0011,-0.2500
1.6500,17.1150,13.7203,0.0011,-0.2500
1.7000,17.1151,13.7078,0.0011,-0.2500
1.7500,17.1151,13.6953,0.0011,-0.2500
1.8000,17.1152,13.6828,0.0011,-0.2500
1.8500,17.1152,13.6703,0.0011,-0.2500
1.9000,17.1153,13.6578,0.0011,-0.2500
1.9500,17.1153,13.6453,0.0011,-0.2500
2.0000,17.1154,13.6328,0.0011,-0.2500
2.0500,17.1154,13.6203,0.0011,-0.2500
2.1000,17.1155,13.6078,0.0011,-0.2500
2.1500,17.1156,13.5953,0.0011,-0.2500
2.2000,17.1156,13.5828,0.0011,-0.2500
2.2500,17.1157,13.5703,0.0011,-0.2500
2.3000,17.1157,13.5578,0.0011,-0.2500
2.3500,17.1158,13.5453,0.0011,-0.2500
2.4000,17.1158,13.5328,0.0011,-0.2500
2.4500,17.1159,13.5203,0.0011,-0.2500
2.5000,17.1159,13.5078,0.0006,-0.1250
2.5500,17.1160,13.4985,-0.0000,-0.0000
2.6000,17.1160,13.4953,-0.0941,-0.0822
2.6000,16.4187,12.2990,-0.1883,-0.1644
2.6500,16.4164,12.2970,-0.1883,-0.1644
2.7000,16.4093,12.2908,-0.1883,-0.1644
2.7500,16.3999,12.2826,-0.1883,-0.1644
2.8000,16.3905,12.2744,-0.1883,-0.1644
2.8500,16.3811,12.2661,-0.1883,-0.1644
2.9000,16.3716,12.2579,-0.1883,-0.1644
2.9500,16.3622,12.2497,-0.1883,-0.1644
3.0000,16.3528,12.2415,-0.1883,-0.1644
3.0500,16.3434,12.2332,-0.1883,-0.1644
3.1000,16.3340,12.2250,-0.1883,-0.1644
3.1500,16.3246,12.2168,-0.1883,-0.1644
3.2000,16.3152,12.2086,-0.1883,-0.1644
3.2500,16.3057,12.2004,-0.1883,-0.1644
3.3000,16.2963,12.1921,-0.1883,-0.1644
3.3500,16.2869,12.1839,-0.1883,-0.1644
3.4000,16.2775,12.1757,-0.1883,-0.1644
3.4500,16.2681,12.1675,-0.1883,-0.1644
3.5000,16.2587,12.1592,-0.1883,-0.1644
3.5500,16.2493,12.1510,-0.1883,-0.1644
3.6000,16.2398,12.1428,-0.1883,-0.1644
3.6500,16.2304,12.1346,-0.1883,-0.1644
3.7000,16.2210,12.1264,-0.1883,-0.1644
3.7500,16.2116,12.1181,-0.0941,-0.0822
3.8000,16.2022,12.1099,-0.0000,-0.0000
3.8500,16.1951,12.1037,-0.0963,-0.0797
3.9000,16.1928,12.1017,-0.1926,-0.1594
3.9000,15.2045,10.8205,-0.1926,-0.1594
3.9500,15.2021,10.8185,-0.1926,-0.1594
4.0000,15.1949,10.8125,-0.1926,-0.1594
4.0500,15.1853,10.8045,-0.1926,-0.1594
4.1000,15.1756,10.7966,-0.1926,-0.1594
4.1500,15.1660,10.7886,-0.1926,-0.1594
4.2000,15.1564,10.7806,-0.1926,-0.1594
4.2500,15.1467,10.7727,-0.1926,-0.1594
4.3000,15.1371,10.7647,-0.1926,-0.1594
4.3500,15.1275,10.7567,-0.1926,-0.1594
4.4000,15.1179,10.7487,-0.1926,-0.1594
4.4500,15.1082,10.7408,-0.1926,-0.1594
4.5000,15.0986,10.7328,-0.1926,-0.1594
4.5500,15.0890,10.7248,-0.1926,-0.1594
4.6000,15.0793,10.7169,-0.1926,-0.1594
4.6500,15.0697,10.7089,-0.1926,-0.1594
4.7000,15.0601,10.7009,-0.1926,-0.1594
4.7500,15.0505,10.6929,-0.1926,-0.1594
4.8000,15.0408,10.6850,-0.1926,-0.1594
4.8500,15.0312,10.6770,-0.1926,-0.1594
4.9000,15.0216,10.6690,-0.1926,-0.1594
4.9500,15.0119,10.6611,-0.1926,-0.1594
5.0000,15.0023,10.6531,-0.0963,-0.0797
5.0500,14.9927,10.6451,-0.0000,-0.0000
5.1000,14.9831,10.6371,-0.0963,-0.0797
5.1500,14.9758,10.6312,-0.1926,-0.1594
5.2000,14.9734,10.6292,-0.1926,-0.1594
5.2000,14.2802,10.0552,-0.1926,-0.1594
5.2500,14.2778,10.0532,-0.1926,-0.1594
5.3000,14.2706,10.0473,-0.1926,-0.1594
5.3500,14.2609,10.0393,-0.1926,-0.1594
5.4000,14.2513,10.0313,-0.1926,-0.1594
5.4500,14.2417,10.0233,-0.1926,-0.1594
5.5000,14.2320,10.0154,-0.1926,-0.1594
5.5500,14.2224,10.0074,-0.1926,-0.1594
5.6000,14.2128,9.9994,-0.1926,-0.1594
5.6500,14.2032,9.9915,-0.1926,-0.1594
5.7000,14.1935,9.9835,-0.1926,-0.1594
5.7500,14.1839,9.9755,-0.1926,-0.1594
5.8000,14.1743,9.9675,-0.1926,-0.1594
5.8500,14.1646,9.9596,-0.1926,-0.1594
5.9000,14.1550,9.9516,-0.1926,-0.1594
5.9500,14.1454,9.9436,-0.1926,-0.1594
6.0000,14.1358,9.9357,-0.1926,-0.1594
6.0500,14.1261,9.9277,-0.1926,-0.1594
6.1000,14.1165,9.9197,-0.1926,-0.1594
6.1500,14.1069,9.9117,-0.1926,-0.1594
6.2000,14.0972,9.9038,-0.1926,-0.1594
6.2500,14.0876,9.8958,-0.0963,-0.0797
6.3000,14.0780,9.8878,-0.0000,-0.0000
6.3500,14.0684,9.8799,-0.0944,-0.0819
6.4000,14.0587,9.8719,-0.1888,-0.1638
6.4500,14.0515,9.8659,-0.1888,-0.1638
6.5000,14.0491,9.8639,-0.1888,-0.1638
6.5000,12.7281,9.0373,-0.1888,-0.1638
6.5500,12.7258,9.0353,-0.1888,-0.1638
6.6000,12.7187,9.0291,-0.1888,-0.1638
6.6500,12.7092,9.0209,-0.1888,-0.1638
6.7000,12.6998,9.0127,-0.1888,-0.1638
6.7500,12.6904,9.0045,-0.1888,-0.1638
6.8000,12.6809,8.9963,-0.1888,-0.1638
