time,x,y,theta,v,omega
0.000000,2.850000,1.750000,1.570000,0.000000,0.175000
1.497253,2.525195,2.424495,-2.175911,0.000000,0.645000
3.603674,1.973784,3.321823,-2.508538,0.000000,-0.525000
4.700479,1.812471,3.845964,2.545304,0.000000,-0.607900
8.090152,2.633352,5.328740,3.065658,0.000000,0.000000
8.904982,2.825259,5.688127,1.268446,0.000000,0.000000
11.518426,2.850465,6.994606,1.651743,0.000000,0.000000
11.529255,2.850000,7.000000,1.570000,0.000000,0.000000
