time,x,y,theta,v,omega
0.000000,6.824772,3.169391,1.588133,nan,nan
0.000000,6.824772,3.169391,-2.697552,nan,nan
1.221658,6.670095,3.432741,2.006697,nan,nan
2.446579,6.548064,3.713606,1.966033,nan,nan
3.671577,6.431285,3.996716,1.959760,nan,nan
4.896577,6.315322,4.280163,1.958786,nan,nan
6.121577,6.199487,4.563661,1.958634,nan,nan
7.346577,6.083671,4.847167,1.958610,nan,nan
8.571577,5.967859,5.130675,1.958606,nan,nan
9.796577,5.852047,5.414183,1.958605,nan,nan
11.021577,5.736236,5.697690,1.958605,nan,nan
12.246577,5.620424,5.981198,1.958605,nan,nan
13.471577,5.504612,6.264706,1.958605,nan,nan
14.696577,5.388800,6.548214,1.958605,nan,nan
15.921577,5.272989,6.831722,1.958605,nan,nan
17.146577,5.157177,7.115230,1.958605,nan,nan
18.371577,5.041365,7.398738,1.958605,nan,nan
18.809118,5.000000,7.500000,1.570000,nan,nan
