time,x,y,theta
0.000000,3.704768,0.875546,1.570000
6.340038,4.303561,1.188626,3.906531
13.094794,4.958656,1.649141,4.872038
13.894575,4.923201,1.821484,4.939597
23.319313,3.923895,3.638226,2.024505
31.909633,3.900594,5.527952,1.701286
37.506905,3.606585,6.721342,1.677530
40.136887,3.704768,7.291546,1.677530
