time,x,y,yaw,linx,liny,angz
"(1771540368, 947667245)",0.5716198693932492,4.560006550256283,0.006345584988594055,0.0,0.0,0.0
"(1771540368, 957945243)",0.57164517957139,4.560006710651528,0.006328612565994264,0.0,0.0,0.0
"(1771540368, 963326378)",0.5716198693914928,4.560006550533677,0.006323665380477905,0.0,0.0,0.0
"(1771540368, 964737352)",0.5716451795676144,4.560006711247238,0.0063756853342056274,0.0,0.0,0.0
"(1771540368, 966890297)",0.5716451795676144,4.560006711247238,0.006331205368041992,0.0,0.0,0.0
"(1771540368, 968812007)",0.5716198693882338,4.560006551047734,0.00632752478122711,0.0,0.0,0.0
"(1771540369, 43455325)",0.5716451795673124,4.560006711294949,0.006334975361824037,0.0,0.0,0.0
"(1771540369, 46851577)",0.5716451795673124,4.560006711294949,0.006324931979179382,0.0,0.0,0.0
"(1771540369, 78430797)",0.5716451795673124,4.560006711294949,0.00636741518974304,0.0,0.0,0.0
"(1771540369, 117432039)",0.5716198693956596,4.560006549879132,0.006387427449226378,0.0,0.0,0.0
"(1771540369, 252198849)",0.5716198693956596,4.560006549879132,0.006390124559402466,0.0,0.0,0.0
"(1771540369, 277391928)",0.5716451795650079,4.560006711655881,0.006393238902091978,0.0,0.0,0.0
"(1771540369, 331990265)",0.5716451795650079,4.560006711655881,0.00641004741191864,0.0,0.0,0.0
"(1771540369, 504142560)",0.5716198693969478,4.560006549677733,0.006389230489730833,0.0,0.0,0.0
"(1771540369, 522410750)",0.5716198693969478,4.560006549677733,0.0063958317041397095,0.0,0.0,0.0
"(1771540369, 540374556)",0.5716198693969478,4.560006549677733,0.006385743618011476,0.0,0.0,0.0
"(1771540369, 550132699)",0.5716198693969478,4.560006549677733,0.006341293454170229,0.0,0.0,0.0
"(1771540369, 593535930)",0.5716198693969478,4.560006549677733,0.0063526928424835205,0.0,0.0,0.0
"(1771540369, 608229675)",0.5716451795678317,4.56000671121405,0.0064116716384887695,0.0,0.0,0.0
"(1771540369, 624601603)",0.5716198693999767,4.560006549203843,0.00639013946056366,0.0,0.0,0.0
"(1771540369, 633446330)",0.5716198693999767,4.560006549203843,0.00635552406311035,0.0,0.0,0.0
"(1771540369, 643922866)",0.5716451795749338,4.5600067101007,0.006358310580253599,0.0,0.0,0.0
"(1771540369, 678606416)",0.5716451795749338,4.5600067101007,0.006366252899169922,0.0,0.0,0.0
"(1771540369, 723173496)",0.5716198694004083,4.560006549135956,0.006352946162223818,0.0,0.0,0.0
"(1771540369, 776800824)",0.5716198694004083,4.560006549135956,0.006351917982101442,0.0,0.0,0.0
"(1771540369, 822332434)",0.5716451795736354,4.560006710304738,0.0063834041357040405,0.0,0.0,0.0
"(1771540369, 876691244)",0.5716198694045955,4.560006548479713,0.00640377402305603,0.0,0.0,0.0
"(1771540369, 928087295)",0.5716198694045955,4.560006548479713,0.006374284625053406,0.0,0.0,0.0
"(1771540369, 995369517)",0.5716198694045955,4.560006548479713,0.006411388516426086,0.0,0.0,0.0
"(1771540370, 22695567)",0.5716451795726896,4.560006710452582,0.006387472152709963,0.0,0.0,0.0
"(1771540370, 76598001)",0.5716451795726896,4.560006710452582,0.006415694952011107,0.0,0.0,0.0
"(1771540370, 120246794)",0.5716451795726896,4.560006710452582,0.006335005164146422,0.0,0.0,0.0
"(1771540370, 184049906)",0.5716198693982397,4.560006549475958,0.006385132670402525,0.0,0.0,0.0
"(1771540370, 265721443)",0.5716451795695653,4.560006710943067,0.006373763084411621,0.0,0.0,0.0
"(1771540370, 395191886)",0.5716198693938209,4.560006550170104,0.006330281496047974,0.0,0.0,0.0
"(1771540370, 454724763)",0.5716451795692407,4.560006710994171,0.006377801299095154,0.0,0.0,0.0
"(1771540370, 461762702)",0.5716198693987057,4.560006549403167,0.006390884518623352,0.0,0.0,0.0
"(1771540370, 473071443)",0.5716198693987057,4.560006549403167,0.006383731961250307,0.0,0.0,0.0
"(1771540370, 480868183)",0.5716451795706675,4.56000671077052,0.006367281079292296,0.0,0.0,0.0
"(1771540370, 519906670)",0.5716198693970695,4.560006549660007,0.006363436579704286,0.0,0.0,0.0
"(1771540370, 572289183)",0.5716198693970695,4.560006549660007,0.006336808204650881,0.0,0.0,0.0
"(1771540370, 627972393)",0.5716198693970695,4.560006549660007,0.006324470043182373,0.0,0.0,0.0
"(1771540370, 674259579)",0.5716198693970695,4.560006549660007,0.0063454806804656965,0.0,0.0,0.0
"(1771540370, 719416667)",0.5716198693970695,4.560006549660007,0.00636489689350128,0.0,0.0,0.0
"(1771540370, 779973819)",0.5716198693970695,4.560006549660007,0.0063935816287994385,0.0,0.0,0.0
"(1771540370, 820643154)",0.5716451795662671,4.560006711460329,0.006391644477844238,0.0,0.0,0.0
"(1771540370, 870401462)",0.5716198693970828,4.560006549657933,0.006393745541572571,0.0,0.0,0.0
