time,x,y,yaw,linx,liny,angz
"(1771540368, 825088193)",2.850000024132008,1.1400000205766292,1.5700002385498517,0.0,0.0,0.0
"(1771540368, 827925112)",2.850000024132008,1.1400000205766292,1.5700002385935086,0.0,0.0,0.0
"(1771540368, 955391508)",2.850000024132008,1.1400000205766292,1.5700002386371656,0.0,0.0,0.0
"(1771540368, 959040340)",2.850000024132008,1.1400000205766292,1.5700002386808227,0.0,0.0,0.0
"(1771540369, 44963760)",2.850000024132008,1.1400000205766292,1.570000238739032,0.0,0.0,0.0
"(1771540369, 47928322)",2.850000024132008,1.1400000205766292,1.570000238782689,0.0,0.0,0.0
"(1771540369, 82093777)",2.850000024132008,1.1400000205766292,1.570000238826346,0.0,0.0,0.0
"(1771540369, 120961362)",2.850000024132008,1.1400000205766292,1.5700002388700032,0.0,0.0,0.0
"(1771540369, 265700912)",2.850000024132008,1.1400000205766292,1.57000023891366,0.0,0.0,0.0
"(1771540369, 287019205)",2.850000024132008,1.1400000205766292,1.5700002389573173,0.0,0.0,0.0
"(1771540369, 338174377)",2.850000024132008,1.1400000205766292,1.5700002390009742,0.0,0.0,0.0
"(1771540369, 351491227)",2.850000024132008,1.1400000205766292,1.5700002390591836,0.0,0.0,0.0
"(1771540369, 358081457)",2.850000024132008,1.1400000205766292,1.5700002391028407,0.0,0.0,0.0
"(1771540369, 393682824)",2.850000024132008,1.1400000205766292,1.5700002391464973,0.0,0.0,0.0
"(1771540369, 398848146)",2.850000024132008,1.1400000205766292,1.5700002391901546,0.0,0.0,0.0
"(1771540369, 440495948)",2.850000024132008,1.1400000205766292,1.5700002392338117,0.0,0.0,0.0
"(1771540369, 499253216)",2.850000024132008,1.1400000205766292,1.570000239319597,0.0,0.0,0.0
"(1771540369, 604838019)",2.850000024132008,1.1400000205766292,1.570000239371091,0.0,0.0,0.0
"(1771540369, 612101609)",2.850000024132008,1.1400000205766292,1.570000239371091,0.0,0.0,0.0
"(1771540369, 645890266)",2.850000024132008,1.1400000205766292,1.5700002394444186,0.0,0.0,0.0
"(1771540369, 690249384)",2.850000024132008,1.1400000205766292,1.5700002395259742,0.0,0.0,0.0
"(1771540369, 741313270)",2.850000024132008,1.1400000205766292,1.5700002395623551,0.0,0.0,0.0
"(1771540369, 788973479)",2.850000024132008,1.1400000205766292,1.5700002396166994,0.0,0.0,0.0
"(1771540369, 840204935)",2.850000024132008,1.1400000205766292,1.5700002396603563,0.0,0.0,0.0
"(1771540369, 909371105)",2.850000024132008,1.1400000205766292,1.5700002397040136,0.0,0.0,0.0
"(1771540369, 944146099)",2.850000024132008,1.1400000205766292,1.5700002397476704,0.0,0.0,0.0
"(1771540369, 996758066)",2.850000024132008,1.1400000205766292,1.5700002398038282,0.0,0.0,0.0
"(1771540370, 41439014)",2.850000024132008,1.1400000205766292,1.5700002398408426,0.0,0.0,0.0
"(1771540370, 91785679)",2.850000024132008,1.1400000205766292,1.5700002398388104,0.0,0.0,0.0
"(1771540370, 142142890)",2.850000024132008,1.1400000205766292,1.5700002398294235,0.0,0.0,0.0
"(1771540370, 190938284)",2.850000024132008,1.1400000205766292,1.5700002398064217,0.0,0.0,0.0
"(1771540370, 272118249)",2.850000024132008,1.1400000205766292,1.5700002398020176,0.0,0.0,0.0
"(1771540370, 405172184)",2.850000024132008,1.1400000205766292,1.5700002398028414,0.0,0.0,0.0
"(1771540370, 420526576)",2.850000024132008,1.1400000205766292,1.570000239784059,0.0,0.0,0.0
"(1771540370, 423623645)",2.850000024132008,1.1400000205766292,1.5700002397614883,0.0,0.0,0.0
"(1771540370, 449631041)",2.850000024132008,1.1400000205766292,1.5700002396960018,0.0,0.0,0.0
"(1771540370, 491131015)",2.850000024132008,1.1400000205766292,1.5700002396805457,0.0,0.0,0.0
"(1771540370, 538485441)",2.850000024132008,1.1400000205766292,1.5700002396942947,0.0,0.0,0.0
"(1771540370, 588701865)",2.850000024132008,1.1400000205766292,1.5700002397123125,0.0,0.0,0.0
"(1771540370, 641263517)",2.850000024132008,1.1400000205766292,1.5700002397064123,0.0,0.0,0.0
"(1771540370, 689127195)",2.850000024132008,1.1400000205766292,1.5700002397049992,0.0,0.0,0.0
"(1771540370, 742385075)",2.850000024132008,1.1400000205766292,1.5700002397178023,0.0,0.0,0.0
"(1771540370, 792861543)",2.850000024132008,1.1400000205766292,1.5700002397285402,0.0,0.0,0.0
"(1771540370, 840508352)",2.850000024132008,1.1400000205766292,1.5700002398012203,0.0,0.0,0.0
"(1771540370, 891263952)",2.850000024132008,1.1400000205766292,1.5700002398534865,0.0,0.0,0.0
"(1771540370, 942793398)",2.850000024132008,1.1400000205766292,1.570000239932442,0.0,0.0,0.0
"(1771540370, 990191139)",2.850000024132008,1.1400000205766292,1.5700002399891844,0.0,0.0,0.0
"(1771540371, 40233736)",2.850000024132008,1.1400000205766292,1.5700002400324187,0.0,0.0,0.0
"(1771540371, 94948349)",2.850000024132008,1.1400000205766292,1.570000240092447,0.0,0.0,0.0
"(1771540371, 146650738)",2.850000024132008,1.1400000205766292,1.5700002401587208,0.0,0.0,0.0
"(1771540371, 191064465)",2.850000024132008,1.1400000205766292,1.570000240209654,0.0,0.0,0.0
"(1771540371, 242227680)",2.850000024132008,1.1400000205766292,1.5700002402473792,0.0,0.0,0.0
"(1771540371, 289301261)",2.850000024132008,1.1400000205766292,1.5700002403248132,0.0,0.0,0.0
"(1771540371, 340420981)",2.850000024132008,1.1400000205766292,1.5700002404121274,0.0,0.0,0.0
"(1771540371, 390058744)",2.850000024132008,1.1400000205766292,1.570000240499386,0.0,0.0,0.0
"(1771540371, 440308382)",2.850000024132008,1.1400000205766292,1.5700002405866997,0.0,0.0,0.0
"(1771540371, 494537527)",2.850000024132008,1.1400000205766292,1.570000240639075,0.0,0.0,0.0
"(1771540371, 549183598)",2.850000024132008,1.1400000205766292,1.5700002406806004,0.0,0.0,0.0
"(1771540371, 602477547)",2.850000024132008,1.1400000205766292,1.5700002407679143,0.0,0.0,0.0
"(1771540371, 649719021)",2.850000024132008,1.1400000205766292,1.5700002408841058,0.0,0.0,0.0
"(1771540371, 700453299)",2.850000024132008,1.1400000205766292,1.570000240946843,0.0,0.0,0.0
"(1771540371, 742863549)",2.850000024132008,1.1400000205766292,1.570000240946843,0.0,0.0,0.0
"(1771540371, 794775489)",2.850000024132008,1.1400000205766292,1.5700002409595775,0.0,0.0,0.0
"(1771540371, 853365734)",2.850000024132008,1.1400000205766292,1.570000240981406,0.0,0.0,0.0
"(1771540371, 905783613)",2.850000024132008,1.1400000205766292,1.5700002410220602,0.0,0.0,0.0
"(1771540371, 958583876)",2.850000024132008,1.1400000205766292,1.5700002410548677,0.0,0.0,0.0
"(1771540371, 995855389)",2.850000024132008,1.1400000205766292,1.5700002410766962,0.0,0.0,0.0
"(1771540372, 46943227)",2.850000024132008,1.1400000205766292,1.5700002410741505,0.0,0.0,0.0
"(1771540372, 102770929)",2.850000024132008,1.1400000205766292,1.5700002410887028,0.0,0.0,0.0
"(1771540372, 149705042)",2.850000024132008,1.1400000205766292,1.5700002410741505,0.0,0.0,0.0
"(1771540372, 197378211)",2.850000024132008,1.1400000205766292,1.5700002410887028,0.0,0.0,0.0
"(1771540372, 248766635)",2.850000024132008,1.1400000205766292,1.5700002410741505,0.0,0.0,0.0
"(1771540372, 295073308)",2.850000024132008,1.1400000205766292,1.5700002410887028,0.0,0.0,0.0
"(1771540372, 347919603)",2.850000024132008,1.1400000205766292,1.5700002410741505,0.0,0.0,0.0
"(1771540372, 406415704)",2.850000024132008,1.1400000205766292,1.5700002410887028,0.0,0.0,0.0
"(1771540372, 448974157)",2.850000024132008,1.1400000205766292,1.5700002410887028,0.0,0.0,0.0
"(1771540372, 498685801)",2.850000024132008,1.1400000205766292,1.5700002410741505,0.0,0.0,0.0
"(1771540372, 548294678)",2.850000024132008,1.1400000205766292,1.5700002410887028,0.0,0.0,0.0
"(1771540372, 597238088)",2.850000024132008,1.1400000205766292,1.5700002410741505,0.0,0.0,0.0
"(1771540372, 649331664)",2.850000024132008,1.1400000205766292,1.5700002410887028,0.0,0.0,0.0
"(1771540372, 706049624)",2.850000024132008,1.1400000205766292,1.5700002410741505,0.0,0.0,0.0
"(1771540372, 753664990)",2.850000024132008,1.1400000205766292,1.5700002410887028,0.0,0.0,0.0
"(1771540372, 804265280)",2.850000024132008,1.1400000205766292,1.5700002410741505,0.0,0.0,0.0
"(1771540372, 849301092)",2.850000024132008,1.1400000205766292,1.5700002410741505,0.0,0.0,0.0
"(1771540372, 890300112)",2.850000024132008,1.1400000205766292,1.5700002410887028,0.0,0.0,0.0
