time,x,y,theta
0.000000,6.998306,5.944967,0.000000
8.057247,8.499972,7.287521,0.000000
9.034421,8.357796,7.486180,0.000000
9.851618,8.316110,7.686181,0.000000
10.652060,8.309373,7.886178,0.000000
11.452050,8.309647,8.086175,0.000000
12.252063,8.311193,8.286172,0.000000
13.052082,8.312931,8.486170,0.000000
13.852101,8.314675,8.686167,0.000000
14.652109,8.316399,8.886161,0.000000
15.452114,8.318101,9.086155,0.000000
16.252115,8.319784,9.286149,0.000000
17.052112,8.321466,9.486141,0.000000
17.852102,8.323095,9.686132,0.000000
18.652086,8.324747,9.886121,0.000000
19.452055,8.326376,10.086106,0.000000
20.251999,8.328007,10.286086,0.000000
21.051884,8.329543,10.486051,0.000000
21.851485,8.329015,10.680804,0.000000
22.587320,8.332204,10.863311,0.000000
