time,x,y,theta
0.000000,8.333778,8.321584,0.878867
8.210834,9.602627,6.708006,0.000000
9.335782,9.800299,6.507956,0.000000
10.466686,10.000073,6.307895,0.000000
11.597622,10.199856,6.107832,0.000000
20.749493,11.267146,4.110774,0.000000
21.871949,11.466656,3.913443,0.000000
22.987232,11.666466,3.718977,0.000000
24.068746,11.866348,3.536901,0.000000
25.105235,12.066281,3.372064,0.000000
26.092328,12.266242,3.227452,0.000000
27.028825,12.466202,3.105673,0.000000
27.916491,12.666144,3.009391,0.000000
28.761086,12.865972,2.941181,0.000000
29.573430,13.065481,2.903235,0.000000
30.373386,13.238348,2.856588,0.000000
31.173202,13.378034,2.796960,0.000000
31.972805,13.452872,2.753916,0.000000
32.772363,13.474818,2.727903,0.000000
33.571705,13.475504,2.708847,0.000000
36.872142,13.018370,2.658273,0.000000
