time,x,y,theta
0.000000,6.143680,6.627429,0.878867
8.210834,6.942825,5.075327,2.606154
9.335782,7.108723,4.963718,2.521273
10.466686,7.269131,4.844283,2.489342
11.597622,7.426674,4.721104,2.470546
20.749493,8.351030,3.952950,2.523503
21.871949,8.504529,3.825114,2.402891
22.987232,8.648639,3.686568,2.359821
24.068746,8.790463,3.545631,2.358940
25.105235,8.934140,3.406562,2.380534
26.092328,9.081936,3.271866,2.415760
27.028825,9.235106,3.143302,2.460015
27.916491,9.394249,3.022204,2.510133
28.761086,9.559444,2.909497,2.562979
29.573430,9.730283,2.805546,2.614729
30.373386,9.906895,2.711862,2.678131
31.173202,10.089980,2.631868,2.761643
31.972805,10.200653,2.592881,2.824457
32.772363,10.224982,2.585265,2.839907
33.571705,10.209965,2.590204,2.829874
36.872142,10.316507,3.263772,2.829874
