time,x,y,theta,v,omega
0.000000,7.689355,3.691588,1.588291,nan,nan
0.000000,7.689355,3.691588,-2.697395,nan,nan
1.222034,7.483538,3.917363,2.220459,nan,nan
2.446963,7.304315,4.165672,2.182219,nan,nan
3.671962,7.129466,4.417101,2.176316,nan,nan
4.896962,6.955299,4.669004,2.175399,nan,nan
6.121962,6.781239,4.920980,2.175255,nan,nan
7.346962,6.607195,5.172968,2.175233,nan,nan
8.571962,6.433154,5.424958,2.175229,nan,nan
9.796962,6.259114,5.676948,2.175228,nan,nan
11.021962,6.085074,5.928938,2.175228,nan,nan
12.246962,5.911034,6.180929,2.175228,nan,nan
13.471962,5.736993,6.432919,2.175228,nan,nan
14.696962,5.562953,6.684909,2.175228,nan,nan
15.921962,5.388913,6.936899,2.175228,nan,nan
17.146962,5.214873,7.188889,2.175228,nan,nan
18.371962,5.040832,7.440880,2.175228,nan,nan
18.659364,5.000000,7.500000,1.570000,nan,nan
