time,x,y,vx,vy
0.0000,19.0000,15.0000,-0.0000,-0.0000
0.0500,18.9996,14.9997,-0.0157,-0.0124
0.1000,18.9984,14.9988,-0.0314,-0.0248
0.1500,18.9965,14.9972,-0.0470,-0.0372
0.2000,18.9937,14.9950,-0.0627,-0.0497
0.2500,18.9902,14.9922,-0.0784,-0.0621
0.3000,18.9859,14.9888,-0.0941,-0.0745
0.3500,18.9808,14.9848,-0.1098,-0.0869
0.4000,18.9749,14.9801,-0.1254,-0.0993
0.4500,18.9682,14.9749,-0.1411,-0.1117
0.5000,18.9608,14.9690,-0.1568,-0.1242
0.5500,18.9526,14.9624,-0.1725,-0.1366
0.6000,18.9436,14.9553,-0.1882,-0.1490
0.6500,18.9338,14.9476,-0.1960,-0.1552
0.7000,18.9240,14.9399,-0.1960,-0.1552
0.7500,18.9142,14.9321,-0.1960,-0.1552
0.8000,18.9044,14.9243,-0.1960,-0.1552
0.8500,18.8946,14.9166,-0.1960,-0.1552
0.9000,18.8848,14.9088,-0.1960,-0.1552
0.9500,18.8750,14.9011,-0.1960,-0.1552
1.0000,18.8652,14.8933,-0.1960,-0.1552
1.0500,18.8554,14.8855,-0.1960,-0.1552
1.1000,18.8456,14.8778,-0.1960,-0.1552
1.1500,18.8358,14.8700,-0.1960,-0.1552
1.2000,18.8260,14.8623,-0.1960,-0.1552
1.2500,18.8166,14.8548,-0.1803,-0.1428
1.3000,18.8080,14.8480,-0.1646,-0.1304
1.3500,18.8002,14.8418,-0.1490,-0.1179
1.4000,18.7931,14.8362,-0.1333,-0.1055
1.4500,18.7868,14.8312,-0.1176,-0.0931
1.5000,18.7814,14.8269,-0.1019,-0.0807
1.5500,18.7767,14.8232,-0.0862,-0.0683
1.6000,18.7727,14.8201,-0.0706,-0.0559
1.6500,18.7696,14.8176,-0.0549,-0.0435
1.7000,18.7672,14.8157,-0.0392,-0.0310
1.7500,18.7657,14.8145,-0.0235,-0.0186
1.8000,18.7649,14.8138,-0.0078,-0.0062
1.8250,18.7648,14.8138,-0.0000,-0.0000
1.8250,18.7648,14.8138,-0.0200,-0.0012
1.8750,18.7643,14.8137,-0.0399,-0.0024
1.9250,18.7628,14.8137,-0.0599,-0.0035
1.9750,18.7603,14.8135,-0.0799,-0.0047
2.0250,18.7568,14.8133,-0.0998,-0.0059
2.0750,18.7523,14.8130,-0.1198,-0.0071
2.1250,18.7468,14.8127,-0.1398,-0.0083
2.1750,18.7403,14.8123,-0.1597,-0.0094
2.2250,18.7329,14.8119,-0.1797,-0.0106
2.2750,18.7244,14.8114,-0.1997,-0.0118
2.3250,18.7149,14.8108,-0.2196,-0.0130
2.3750,18.7044,14.8102,-0.2396,-0.0142
2.4250,18.6929,14.8095,-0.2496,-0.0148
2.4750,18.6806,14.8088,-0.2496,-0.0148
2.5250,18.6681,14.8081,-0.2496,-0.0148
2.5750,18.6556,14.8073,-0.2496,-0.0148
2.6250,18.6431,14.8066,-0.2496,-0.0148
2.6750,18.6307,14.8058,-0.2496,-0.0148
2.7250,18.6182,14.8051,-0.2496,-0.0148
2.7750,18.6057,14.8044,-0.2496,-0.0148
2.8250,18.5932,14.8036,-0.2496,-0.0148
2.8750,18.5807,14.8029,-0.2496,-0.0148
2.9250,18.5683,14.8022,-0.2496,-0.0148
2.9750,18.5558,14.8014,-0.2496,-0.0148
3.0250,18.5433,14.8007,-0.2296,-0.0136
3.0750,18.5313,14.8000,-0.2096,-0.0124
3.1250,18.5204,14.7993,-0.1897,-0.0112
3.1750,18.5104,14.7987,-0.1697,-0.0100
3.2250,18.5014,14.7982,-0.1497,-0.0089
