time,x,y,theta
0.000000,7.000000,6.000000,0.000000
5.834870,7.079265,7.456562,0.000000
10.299281,7.178318,8.565263,0.000000
11.422868,7.375545,8.765274,0.000000
12.453806,7.538082,8.965296,0.000000
13.370761,7.650098,9.165303,0.000000
14.211843,7.715171,9.365251,0.000000
15.020661,7.745758,9.565129,0.000000
15.821622,7.755451,9.764956,0.000000
16.622780,7.754613,9.964758,0.000000
26.794493,7.339000,12.149700,0.000000
27.565739,7.155863,12.210007,0.000000
28.450018,7.001062,12.233333,0.000000
