time,x,y,vx,vy
0.000000,7.000000,6.000000,nan,nan
1.200000,7.248394,6.168227,nan,nan
2.400000,7.517753,6.300309,nan,nan
3.600000,7.787112,6.432391,nan,nan
4.800000,8.056471,6.564473,nan,nan
6.000000,8.325831,6.696556,nan,nan
7.200000,8.595190,6.828638,nan,nan
8.400000,8.864549,6.960720,nan,nan
9.600000,9.133908,7.092802,nan,nan
10.800000,9.403267,7.224885,nan,nan
12.000000,9.672626,7.356967,nan,nan
13.200000,9.941985,7.489049,nan,nan
14.400000,10.211344,7.621131,nan,nan
15.600000,10.480703,7.753213,nan,nan
16.800000,10.750062,7.885296,nan,nan
18.000000,11.019421,8.017378,nan,nan
19.200000,11.288780,8.149460,nan,nan
20.400000,11.558139,8.281542,nan,nan
21.600000,11.827498,8.413625,nan,nan
22.800000,12.096857,8.545707,nan,nan
24.000000,12.366216,8.677789,nan,nan
25.200000,12.635575,8.809871,nan,nan
26.400000,12.904934,8.941954,nan,nan
27.600000,13.174293,9.074036,nan,nan
28.800000,13.443652,9.206118,nan,nan
30.000000,13.713011,9.338200,nan,nan
31.200000,13.982370,9.470282,nan,nan
32.400000,14.251729,9.602365,nan,nan
33.600000,14.521088,9.734447,nan,nan
34.800000,14.790447,9.866529,nan,nan
36.000000,15.059806,9.998611,nan,nan
37.200000,15.329165,10.130694,nan,nan
38.400000,15.598524,10.262776,nan,nan
39.600000,15.867883,10.394858,nan,nan
40.800000,16.137242,10.526940,nan,nan
42.000000,16.406601,10.659022,nan,nan
43.200000,16.675960,10.791105,nan,nan
44.400000,16.945319,10.923187,nan,nan
44.643603,17.000000,10.950000,nan,nan
