time,x,y,theta
0.000000,7.103046,5.971462,0.000000
2.023706,7.301269,6.132218,0.000000
3.155998,7.501246,6.332565,0.000000
4.287223,7.701230,6.532531,0.000000
5.418817,7.901209,6.732630,0.000000
6.550310,8.101163,6.932719,0.000000
7.648981,8.289349,7.132790,0.000000
8.510628,8.369338,7.332800,0.000000
9.313260,8.385686,7.532791,0.000000
10.113344,8.389268,7.732780,0.000000
10.913350,8.390521,7.932769,0.000000
11.713355,8.391351,8.132756,0.000000
12.513360,8.392107,8.332743,0.000000
13.313365,8.392851,8.532730,0.000000
14.113369,8.393596,8.732715,0.000000
14.913373,8.394342,8.932700,0.000000
15.713377,8.395091,9.132684,0.000000
23.312667,8.401675,11.032495,0.000000
23.314305,8.401668,11.032341,0.000000
23.630254,8.402030,10.980975,0.000000
