time,x,y,theta
0.000000,5.000000,7.500000,0.000000
2.023706,5.206333,7.856064,-1.284572
3.155998,5.186297,8.006605,-1.559098
4.287223,5.200597,8.205820,-1.692019
5.418817,5.232401,8.403173,-1.753495
6.550310,5.272453,8.599057,-1.784132
7.648981,5.317232,8.793932,-1.803557
8.510628,5.367957,8.987369,-1.836764
9.313260,5.421643,9.180029,-1.845027
10.113344,5.476096,9.372474,-1.847246
10.913350,5.530766,9.564858,-1.847866
11.713355,5.585483,9.757228,-1.847912
12.513360,5.640175,9.949606,-1.847687
13.313365,5.694806,10.142000,-1.847307
14.113369,5.749352,10.334419,-1.846827
14.913373,5.803797,10.526866,-1.846275
15.713377,5.858130,10.719345,-1.845663
23.312667,6.231422,12.468834,1.809169
23.314305,6.231519,12.468436,1.809193
23.630254,6.298985,12.509513,1.809193
