time,x,y,theta,v,omega
0.0000,5.5308,8.4241,1.3747,0.0000,0.1250
0.0500,5.5308,8.4241,1.3809,0.0000,0.2500
0.1000,5.5308,8.4241,1.3934,0.0000,0.3750
0.1500,5.5308,8.4241,1.4122,0.0000,0.4000
0.2000,5.5308,8.4241,1.4322,0.0000,0.4000
0.2500,5.5308,8.4241,1.4522,0.0000,0.4000
0.3000,5.5308,8.4241,1.4722,0.0000,0.4000
0.3500,5.5308,8.4241,1.4922,0.0000,0.4000
0.4000,5.5308,8.4241,1.5122,0.0000,0.4000
0.4500,5.5308,8.4241,1.5322,0.0000,0.4000
0.5000,5.5308,8.4241,1.5522,0.0000,0.4000
0.5500,5.5308,8.4241,1.5722,0.0000,0.4000
0.6000,5.5308,8.4241,1.5922,0.0000,0.4000
0.6500,5.5308,8.4241,1.6122,0.0000,0.4000
0.7000,5.5308,8.4241,1.6322,0.0000,0.4000
0.7500,5.5308,8.4241,1.6522,0.0000,0.4000
0.8000,5.5308,8.4241,1.6722,0.0000,0.4000
0.8500,5.5308,8.4241,1.6922,0.0000,0.4000
0.9000,5.5308,8.4241,1.7122,0.0000,0.4000
0.9500,5.5308,8.4241,1.7322,0.0000,0.4000
1.0000,5.5308,8.4241,1.7522,0.0000,0.4000
1.0500,5.5308,8.4241,1.7722,0.0000,0.4000
1.1000,5.5308,8.4241,1.7922,0.0000,0.4000
1.1500,5.5308,8.4241,1.8122,0.0000,0.4000
1.2000,5.5308,8.4241,1.8322,0.0000,0.4000
1.2500,5.5308,8.4241,1.8522,0.0000,0.4000
1.3000,5.5308,8.4241,1.8722,0.0000,0.4000
1.3500,5.5308,8.4241,1.8922,0.0000,0.4000
1.4000,5.5308,8.4241,1.9122,0.0000,0.4000
1.4500,5.5308,8.4241,1.9322,0.0000,0.4000
1.5000,5.5308,8.4241,1.9522,0.0000,0.4000
1.5500,5.5308,8.4241,1.9722,0.0000,0.4000
1.6000,5.5308,8.4241,1.9922,0.0000,0.4000
1.6500,5.5308,8.4241,2.0122,0.0000,0.4000
1.7000,5.5308,8.4241,2.0322,0.0000,0.4000
1.7500,5.5308,8.4241,2.0522,0.0000,0.4000
1.8000,5.5308,8.4241,2.0722,0.0000,0.4000
1.8500,5.5308,8.4241,2.0922,0.0000,0.4000
1.9000,5.5308,8.4241,2.1122,0.0000,0.4000
1.9500,5.5308,8.4241,2.1322,0.0000,0.4000
2.0000,5.5308,8.4241,2.1522,0.0000,0.4000
2.0500,5.5308,8.4241,2.1722,0.0000,0.4000
2.1000,5.5308,8.4241,2.1922,0.0000,0.4000
2.1500,5.5308,8.4241,2.2122,0.0000,0.4000
2.2000,5.5308,8.4241,2.2322,0.0000,0.4000
2.2500,5.5308,8.4241,2.2522,0.0000,0.4000
2.3000,5.5308,8.4241,2.2722,0.0000,0.4000
2.3500,5.5308,8.4241,2.2922,0.0000,0.4000
2.4000,5.5308,8.4241,2.3122,0.0000,0.4000
2.4500,5.5308,8.4241,2.3322,0.0000,0.4000
2.5000,5.5308,8.4241,2.3522,0.0000,0.4000
2.5500,5.5308,8.4241,2.3722,0.1250,0.4000
2.6000,5.5264,8.4285,2.3922,0.2500,0.4000
2.6500,5.5172,8.4370,2.4122,0.2500,0.3828
2.7000,5.5079,8.4453,2.4313,0.2500,0.3648
2.7500,5.4984,8.4534,2.4495,0.2500,0.3480
2.8000,5.4888,8.4614,2.4669,0.2500,0.3323
2.8500,5.4790,8.4692,2.4835,0.2500,0.3176
2.9000,5.4691,8.4769,2.4994,0.2500,0.3039
2.9500,5.4591,8.4844,2.5146,0.2500,0.2911
3.0000,5.4490,8.4917,2.5292,0.2500,0.2791
3.0500,5.4388,8.4989,2.5431,0.2500,0.2680
3.1000,5.4284,8.5059,2.5565,0.2500,0.2576
3.1500,5.4180,8.5128,2.5694,0.2500,0.2480
3.2000,5.4075,8.5196,2.5818,0.2500,0.2392
3.2500,5.3969,8.5262,2.5938,0.2500,0.2310
3.3000,5.3862,8.5327,2.6053,0.2500,0.2235
3.3500,5.3755,8.5391,2.6165,0.2500,0.2167
3.4000,5.3647,8.5454,2.6273,0.2500,0.2105
3.4500,5.3538,8.5515,2.6379,0.2500,0.2050
3.5000,5.3429,8.5576,2.6481,0.2500,0.2002
3.5500,5.3318,8.5635,2.6581,0.2500,0.1960
3.6000,5.3208,8.5693,2.6679,0.2500,0.1925
3.6500,5.3097,8.5750,2.6775,0.2500,0.1897
3.7000,5.2985,8.5806,2.6870,0.2500,0.1877
3.7500,5.2872,8.5861,2.6964,0.2500,0.1866
3.8000,5.2760,8.5915,2.7057,0.0000,0.1250
3.8000,5.7337,10.0491,1.2301,0.0000,0.2500
3.8500,5.7337,10.0491,1.2364,0.0000,0.3750
3.9000,5.7337,10.0491,1.2489,0.0000,0.4000
3.9500,5.7337,10.0491,1.2676,0.0000,0.4000
4.0000,5.7337,10.0491,1.2876,0.0000,0.4000
4.0500,5.7337,10.0491,1.3076,0.0000,0.4000
4.1000,5.7337,10.0491,1.3276,0.0000,0.4000
4.1500,5.7337,10.0491,1.3476,0.0000,0.4000
4.2000,5.7337,10.0491,1.3676,0.0000,0.4000
4.2500,5.7337,10.0491,1.3876,0.0000,0.4000
4.3000,5.7337,10.0491,1.4076,0.0000,0.4000
4.3500,5.7337,10.0491,1.4276,0.0000,0.4000
4.4000,5.7337,10.0491,1.4476,0.0000,0.4000
4.4500,5.7337,10.0491,1.4676,0.0000,0.4000
4.5000,5.7337,10.0491,1.4876,0.0000,0.4000
4.5500,5.7337,10.0491,1.5076,0.0000,0.4000
4.6000,5.7337,10.0491,1.5276,0.0000,0.4000
4.6500,5.7337,10.0491,1.5476,0.0000,0.4000
4.7000,5.7337,10.0491,1.5676,0.0000,0.4000
4.7500,5.7337,10.0491,1.5876,0.0000,0.4000
4.8000,5.7337,10.0491,1.6076,0.0000,0.4000
4.8500,5.7337,10.0491,1.6276,0.0000,0.4000
4.9000,5.7337,10.0491,1.6476,0.0000,0.4000
4.9500,5.7337,10.0491,1.6676,0.0000,0.4000
5.0000,5.7337,10.0491,1.6876,0.0000,0.4000
5.0500,5.7337,10.0491,1.7076,0.0000,0.4000
5.1000,5.7337,10.0491,1.7276,0.0000,0.4000
5.1500,5.7337,10.0491,1.7476,0.0000,0.4000
5.2000,5.7337,10.0491,1.7676,0.0000,0.4000
5.2500,5.7337,10.0491,1.7876,0.0000,0.4000
5.3000,5.7337,10.0491,1.8076,0.0000,0.4000
5.3500,5.7337,10.0491,1.8276,0.0000,0.4000
5.4000,5.7337,10.0491,1.8476,0.0000,0.4000
5.4500,5.7337,10.0491,1.8676,0.0000,0.4000
5.5000,5.7337,10.0491,1.8876,0.0000,0.4000
5.5500,5.7337,10.0491,1.9076,0.0000,0.4000
5.6000,5.7337,10.0491,1.9276,0.0000,0.4000
5.6500,5.7337,10.0491,1.9476,0.0000,0.4000
5.7000,5.7337,10.0491,1.9676,0.0000,0.4000
5.7500,5.7337,10.0491,1.9876,0.0000,0.4000
5.8000,5.7337,10.0491,2.0076,0.0000,0.4000
5.8500,5.7337,10.0491,2.0276,0.0000,0.4000
5.9000,5.7337,10.0491,2.0476,0.0000,0.4000
5.9500,5.7337,10.0491,2.0676,0.0000,0.4000
6.0000,5.7337,10.0491,2.0876,0.0000,0.4000
6.0500,5.7337,10.0491,2.1076,0.0000,0.4000
6.1000,5.7337,10.0491,2.1276,0.0000,0.4000
6.1500,5.7337,10.0491,2.1476,0.0000,0.4000
6.2000,5.7337,10.0491,2.1676,0.0000,0.4000
6.2500,5.7337,10.0491,2.1876,0.0000,0.4000
6.3000,5.7337,10.0491,2.2076,0.0000,0.4000
6.3500,5.7337,10.0491,2.2276,0.0000,0.4000
6.4000,5.7337,10.0491,2.2476,0.0000,0.4000
6.4500,5.7337,10.0491,2.2676,0.0000,0.4000
6.5000,5.7337,10.0491,2.2876,0.0000,0.4000
6.5500,5.7337,10.0491,2.3076,0.0000,0.4000
6.6000,5.7337,10.0491,2.3276,0.0000,0.4000
6.6500,5.7337,10.0491,2.3476,0.0000,0.4000
6.7000,5.7337,10.0491,2.3676,0.0000,0.4000
6.7500,5.7337,10.0491,2.3876,0.0000,0.4000
6.8000,5.7337,10.0491,2.4076,0.0000,0.4000
6.8500,5.7337,10.0491,2.4276,0.0000,0.4000
6.9000,5.7337,10.0491,2.4476,0.0000,0.4000
6.9500,5.7337,10.0491,2.4676,0.0000,0.4000
7.0000,5.7337,10.0491,2.4876,0.0000,0.4000
7.0500,5.7337,10.0491,2.5076,0.0000,0.4000
7.1000,5.7337,10.0491,2.5276,0.1250,0.4000
7.1500,5.7337,10.0491,2.5476,0.2500,0.3968
