time,x,y,theta,v,omega
0.0000,6.7129,10.5658,1.5530,0.0000,0.1250
0.0500,6.7129,10.5658,1.5592,0.0000,0.2500
0.1000,6.7129,10.5658,1.5717,0.0000,0.3750
0.1500,6.7129,10.5658,1.5905,0.0000,0.4000
0.2000,6.7129,10.5658,1.6105,0.0000,0.4000
0.2500,6.7129,10.5658,1.6305,0.0000,0.4000
0.3000,6.7129,10.5658,1.6505,0.0000,0.4000
0.3500,6.7129,10.5658,1.6705,0.0000,0.4000
0.4000,6.7129,10.5658,1.6905,0.0000,0.4000
0.4500,6.7129,10.5658,1.7105,0.0000,0.4000
0.5000,6.7129,10.5658,1.7305,0.0000,0.4000
0.5500,6.7129,10.5658,1.7505,0.0000,0.4000
0.6000,6.7129,10.5658,1.7705,0.0000,0.4000
0.6500,6.7129,10.5658,1.7905,0.0000,0.4000
0.7000,6.7129,10.5658,1.8105,0.0000,0.4000
0.7500,6.7129,10.5658,1.8305,0.0000,0.4000
0.8000,6.7129,10.5658,1.8505,0.0000,0.4000
0.8500,6.7129,10.5658,1.8705,0.0000,0.4000
0.9000,6.7129,10.5658,1.8905,0.0000,0.4000
0.9500,6.7129,10.5658,1.9105,0.0000,0.4000
1.0000,6.7129,10.5658,1.9305,0.0000,0.4000
1.0500,6.7129,10.5658,1.9505,0.0000,0.4000
1.1000,6.7129,10.5658,1.9705,0.0000,0.4000
1.1500,6.7129,10.5658,1.9905,0.0000,0.4000
1.2000,6.7129,10.5658,2.0105,0.0000,0.4000
1.2500,6.7129,10.5658,2.0305,0.0000,0.4000
1.3000,6.7129,10.5658,2.0505,0.0000,0.4000
1.3500,6.7129,10.5658,2.0705,0.0000,0.4000
1.4000,6.7129,10.5658,2.0905,0.0000,0.4000
1.4500,6.7129,10.5658,2.1105,0.0000,0.4000
1.5000,6.7129,10.5658,2.1305,0.0000,0.4000
1.5500,6.7129,10.5658,2.1505,0.0000,0.4000
1.6000,6.7129,10.5658,2.1705,0.1250,0.4000
1.6500,6.7094,10.5710,2.1905,0.2500,0.3954
1.7000,6.7021,10.5811,2.2103,0.2500,0.3664
1.7500,6.6947,10.5912,2.2286,0.2500,0.3395
1.8000,6.6870,10.6011,2.2456,0.2500,0.3146
1.8500,6.6792,10.6108,2.2613,0.2500,0.2915
1.9000,6.6712,10.6205,2.2759,0.2500,0.2701
1.9500,6.6631,10.6300,2.2894,0.2500,0.2503
2.0000,6.6549,10.6394,2.3019,0.2500,0.2319
2.0500,6.6466,10.6487,2.3135,0.2500,0.2149
2.1000,6.6381,10.6579,2.3242,0.2500,0.1991
2.1500,6.6296,10.6670,2.3342,0.2500,0.1845
2.2000,6.6209,10.6761,2.3434,0.2500,0.1710
2.2500,6.6122,10.6850,2.3519,0.2500,0.1584
2.3000,6.6034,10.6939,2.3599,0.2500,0.1468
2.3500,6.5945,10.7027,2.3672,0.2500,0.1360
2.4000,6.5856,10.7114,2.3740,0.2500,0.1260
2.4500,6.5766,10.7201,2.3803,0.2500,0.1168
2.5000,6.5675,10.7287,2.3861,0.2500,0.1082
2.5500,6.5584,10.7373,2.3916,0.2500,0.1003
2.6000,6.5493,10.7458,2.3966,0.2500,0.0929
2.6500,6.5401,10.7543,2.4012,0.2500,0.0861
2.7000,6.5309,10.7627,2.4055,0.2500,0.0798
2.7500,6.5216,10.7711,2.4095,0.2500,0.0739
2.8000,6.5123,10.7795,2.4132,0.2500,0.0685
2.8500,6.5030,10.7878,2.4166,0.0000,-0.1250
2.8500,6.4396,10.4572,-1.6674,0.0000,-0.2500
2.9000,6.4396,10.4572,-1.6736,0.0000,-0.3750
2.9500,6.4396,10.4572,-1.6861,0.0000,-0.4000
3.0000,6.4396,10.4572,-1.7049,0.0000,-0.4000
3.0500,6.4396,10.4572,-1.7249,0.0000,-0.4000
3.1000,6.4396,10.4572,-1.7449,0.0000,-0.4000
3.1500,6.4396,10.4572,-1.7649,0.0000,-0.4000
3.2000,6.4396,10.4572,-1.7849,0.0000,-0.4000
3.2500,6.4396,10.4572,-1.8049,0.0000,-0.4000
3.3000,6.4396,10.4572,-1.8249,0.0000,-0.4000
3.3500,6.4396,10.4572,-1.8449,0.0000,-0.4000
3.4000,6.4396,10.4572,-1.8649,0.0000,-0.4000
3.4500,6.4396,10.4572,-1.8849,0.1250,-0.4000
3.5000,6.4396,10.4572,-1.9049,0.2500,-0.4000
3.5500,6.4375,10.4513,-1.9249,0.2500,-0.3881
3.6000,6.4332,10.4396,-1.9449,0.2500,-0.3611
3.6500,6.4286,10.4280,-1.9643,0.2500,-0.3361
3.7000,6.4238,10.4164,-1.9823,0.2500,-0.3128
3.7500,6.4188,10.4050,-1.9992,0.2500,-0.2911
3.8000,6.4136,10.3936,-2.0148,0.2500,-0.2709
3.8500,6.4083,10.3823,-2.0293,0.2500,-0.2522
3.9000,6.4027,10.3711,-2.0429,0.2500,-0.2347
3.9500,6.3971,10.3600,-2.0555,0.2500,-0.2185
4.0000,6.3912,10.3489,-2.0672,0.2500,-0.2034
4.0500,6.3853,10.3379,-2.0782,0.2500,-0.1893
4.1000,6.3792,10.3270,-2.0883,0.2500,-0.1763
4.1500,6.3730,10.3161,-2.0978,0.2500,-0.1641
4.2000,6.3667,10.3053,-2.1066,0.2500,-0.1528
4.2500,6.3603,10.2946,-2.1148,0.2500,-0.1423
4.3000,6.3539,10.2839,-2.1225,0.2500,-0.1325
4.3500,6.3473,10.2733,-2.1296,0.2500,-0.1233
4.4000,6.3407,10.2627,-2.1362,0.2500,-0.1148
4.4500,6.3340,10.2521,-2.1424,0.2500,-0.1069
4.5000,6.3272,10.2416,-2.1481,0.2500,-0.0996
4.5500,6.3204,10.2311,-2.1534,0.2500,-0.0928
4.6000,6.3135,10.2207,-2.1584,0.2500,-0.0864
4.6500,6.3066,10.2103,-2.1631,0.2500,-0.0805
4.7000,6.2996,10.1999,-2.1674,0.0000,0.1250
4.7500,6.2926,10.1896,-2.1714,0.0000,0.2500
4.7500,6.2926,10.1896,-2.1714,0.0000,0.3750
4.8000,6.2926,10.1896,-2.1652,0.0000,0.4000
4.8500,6.2926,10.1896,-2.1527,0.0000,0.4000
4.9000,6.2926,10.1896,-2.1339,0.0000,0.4000
4.9500,6.2926,10.1896,-2.1139,0.0000,0.4000
5.0000,6.2926,10.1896,-2.0939,0.0000,0.4000
5.0500,6.2926,10.1896,-2.0739,0.0000,0.4000
5.1000,6.2926,10.1896,-2.0539,0.0000,0.4000
5.1500,6.2926,10.1896,-2.0339,0.0000,0.4000
5.2000,6.2926,10.1896,-2.0139,0.0000,0.4000
5.2500,6.2926,10.1896,-1.9939,0.0000,0.4000
5.3000,6.2926,10.1896,-1.9739,0.0000,0.4000
5.3500,6.2926,10.1896,-1.9539,0.0000,0.4000
5.4000,6.2926,10.1896,-1.9339,0.1250,0.4000
5.4500,6.2926,10.1896,-1.9139,0.2500,0.3940
5.5000,6.2926,10.1896,-1.8939,0.2500,0.3651
5.5500,6.2906,10.1836,-1.8739,0.2500,0.3384
5.6000,6.2869,10.1717,-1.8542,0.2500,0.3136
5.6500,6.2834,10.1597,-1.8359,0.2500,0.2906
5.7000,6.2801,10.1476,-1.8190,0.2500,0.2693
5.7500,6.2771,10.1355,-1.8033,0.2500,0.2496
5.8000,6.2742,10.1234,-1.7888,0.2500,0.2313
5.8500,6.2715,10.1112,-1.7754,0.2500,0.2144
5.9000,6.2689,10.0989,-1.7629,0.2500,0.1987
5.9500,6.2665,10.0866,-1.7513,0.2500,0.1841
6.0000,6.2643,10.0743,-1.7406,0.2500,0.1706
6.0500,6.2622,10.0620,-1.7307,0.2500,0.1581
6.1000,6.2602,10.0497,-1.7214,0.2500,0.1466
6.1500,6.2583,10.0373,-1.7129,0.2500,0.1358
6.2000,6.2566,10.0250,-1.7050,0.2500,0.1259
6.2500,6.2549,10.0126,-1.6977,0.2500,0.1167
6.3000,6.2533,10.0002,-1.6909,0.2500,0.1081
6.3500,6.2518,9.9878,-1.6846,0.2500,0.1002
6.4000,6.2504,9.9753,-1.6788,0.2500,0.0929
6.4500,6.2490,9.9629,-1.6734,0.2500,0.0861
6.5000,6.2478,9.9505,-1.6683,0.2500,0.0798
6.5500,6.2465,9.9380,-1.6637,0.2500,0.0739
6.6000,6.2454,9.9256,-1.6594,0.2500,0.0685
6.6500,6.2443,9.9131,-1.6554,0.1250,0.0635
6.7000,6.2432,9.9007,-1.6517,0.2500,0.0588
6.7500,6.2422,9.8882,-1.6483,0.2500,0.0545
6.7500,6.2422,9.8882,-1.6483,0.2500,0.0505
6.8000,6.2417,9.8820,-1.6451,0.2500,0.0468
6.8500,6.2408,9.8695,-1.6422,0.2500,0.0434
6.9000,6.2399,9.8571,-1.6394,0.2500,0.0402
6.9500,6.2390,9.8446,-1.6369,0.2500,0.0373
7.0000,6.2382,9.8321,-1.6346,0.2500,0.0345
7.0500,6.2374,9.8196,-1.6324,0.2500,0.0320
7.1000,6.2367,9.8072,-1.6304,0.2500,0.0297
7.1500,6.2359,9.7947,-1.6285,0.2500,0.0275
7.2000,6.2352,9.7822,-1.6268,0.2500,0.0255
7.2500,6.2345,9.7697,-1.6252,0.2500,0.0236
7.3000,6.2338,9.7572,-1.6237,0.2500,0.0219
7.3500,6.2331,9.7448,-1.6223,0.2500,0.0203
7.4000,6.2325,9.7323,-1.6211,0.2500,0.0188
7.4500,6.2319,9.7198,-1.6199,0.2500,0.0174
7.5000,6.2313,9.7073,-1.6188,0.2500,0.0162
