time,x,y,theta,v,omega
0.0000,5.0000,7.5000,0.0000,0.1250,0.1250
0.0500,5.0063,7.5000,0.0063,0.2500,0.2500
0.1000,5.0187,7.5001,0.0188,0.2500,0.3115
0.1500,5.0312,7.5003,0.0343,0.2500,0.2887
0.2000,5.0437,7.5007,0.0488,0.2500,0.2676
0.2500,5.0562,7.5014,0.0621,0.2500,0.2481
0.3000,5.0687,7.5021,0.0745,0.2500,0.2299
0.3500,5.0812,7.5031,0.0860,0.2500,0.2131
0.4000,5.0936,7.5041,0.0967,0.2500,0.1976
0.4500,5.1061,7.5053,0.1066,0.2500,0.1831
0.5000,5.1185,7.5067,0.1157,0.2500,0.1698
0.5500,5.1309,7.5081,0.1242,0.2500,0.1574
0.6000,5.1433,7.5097,0.1321,0.2500,0.1459
0.6500,5.1557,7.5113,0.1394,0.2500,0.1352
0.7000,5.1681,7.5130,0.1461,0.2500,0.1253
0.7500,5.1804,7.5149,0.1524,0.2500,0.1162
0.8000,5.1928,7.5168,0.1582,0.2500,0.1077
0.8500,5.2051,7.5187,0.1636,0.2500,0.0998
0.9000,5.2175,7.5208,0.1686,0.2500,0.0925
0.9500,5.2298,7.5229,0.1732,0.2500,0.0858
1.0000,5.2421,7.5250,0.1775,0.2500,0.0795
1.0500,5.2544,7.5272,0.1815,0.2500,0.0737
1.1000,5.2667,7.5295,0.1852,0.2500,0.0683
1.1500,5.2790,7.5318,0.1886,0.2500,0.0633
1.2000,5.2913,7.5341,0.1918,0.2500,0.0587
1.2500,5.3035,7.5365,0.1947,0.1250,0.1250
1.2500,5.3035,7.5365,0.1947,0.2500,0.1187
1.3000,5.3097,7.5377,0.2009,0.2500,0.1099
1.3500,5.3219,7.5402,0.2069,0.2500,0.1018
1.4000,5.3342,7.5428,0.2124,0.2500,0.0942
1.4500,5.3464,7.5454,0.2175,0.2500,0.0873
1.5000,5.3586,7.5481,0.2222,0.2500,0.0808
1.5500,5.3708,7.5509,0.2265,0.2500,0.0748
1.6000,5.3830,7.5537,0.2306,0.2500,0.0693
1.6500,5.3951,7.5565,0.2343,0.2500,0.0642
1.7000,5.4073,7.5594,0.2378,0.2500,0.0594
1.7500,5.4194,7.5624,0.2410,0.2500,0.0550
1.8000,5.4316,7.5654,0.2440,0.2500,0.0510
1.8500,5.4437,7.5684,0.2467,0.2500,0.0472
1.9000,5.4558,7.5714,0.2493,0.2500,0.0437
1.9500,5.4679,7.5745,0.2516,0.2500,0.0405
2.0000,5.4800,7.5776,0.2538,0.2500,0.0375
2.0500,5.4921,7.5808,0.2558,0.2500,0.0347
2.1000,5.5042,7.5839,0.2577,0.2500,0.0321
2.1500,5.5163,7.5871,0.2594,0.2500,0.0298
2.2000,5.5284,7.5903,0.2610,0.2500,0.0276
2.2500,5.5405,7.5936,0.2625,0.2500,0.0255
2.3000,5.5526,7.5968,0.2639,0.2500,0.0236
2.3500,5.5646,7.6001,0.2652,0.2500,0.0219
2.4000,5.5767,7.6033,0.2664,0.2500,0.0203
2.4500,5.5887,7.6066,0.2675,0.1250,0.0188
2.5000,5.6008,7.6099,0.2685,0.2500,0.0174
2.5000,5.6008,7.6099,0.2685,0.2500,0.0161
2.5500,5.6068,7.6116,0.2694,0.2500,0.0149
2.6000,5.6189,7.6149,0.2703,0.2500,0.0138
2.6500,5.6309,7.6182,0.2711,0.2500,0.0128
2.7000,5.6430,7.6216,0.2718,0.2500,0.0118
2.7500,5.6550,7.6250,0.2725,0.2500,0.0110
2.8000,5.6670,7.6283,0.2732,0.2500,0.0101
2.8500,5.6791,7.6317,0.2738,0.2500,0.0094
2.9000,5.6911,7.6351,0.2743,0.2500,0.0087
2.9500,5.7032,7.6385,0.2748,0.2500,0.0081
3.0000,5.7152,7.6418,0.2753,0.2500,0.0075
3.0500,5.7272,7.6452,0.2757,0.2500,0.0069
3.1000,5.7392,7.6486,0.2761,0.2500,0.0064
3.1500,5.7513,7.6521,0.2765,0.2500,0.0059
3.2000,5.7633,7.6555,0.2768,0.2500,0.0055
3.2500,5.7753,7.6589,0.2772,0.2500,0.0051
3.3000,5.7873,7.6623,0.2774,0.2500,0.0047
3.3500,5.7994,7.6657,0.2777,0.2500,0.0044
3.4000,5.8114,7.6692,0.2780,0.2500,0.0040
3.4500,5.8234,7.6726,0.2782,0.2500,0.0037
3.5000,5.8354,7.6760,0.2784,0.2500,0.0035
3.5500,5.8474,7.6795,0.2786,0.2500,0.0032
3.6000,5.8595,7.6829,0.2788,0.2500,0.0030
3.6500,5.8715,7.6863,0.2790,0.1250,0.0027
3.7000,5.8835,7.6898,0.2792,0.2500,0.0025
3.7500,5.8955,7.6932,0.2793,0.2500,0.0024
3.7500,5.8955,7.6932,0.2793,0.2500,0.0022
