time,x,y,theta,v,omega
0.0000,5.7502,8.3365,1.1160,0.0000,0.1250
0.0500,5.7502,8.3365,1.1223,0.0000,0.2500
0.1000,5.7502,8.3365,1.1348,0.0000,0.3750
0.1500,5.7502,8.3365,1.1535,0.0000,0.4000
0.2000,5.7502,8.3365,1.1735,0.0000,0.4000
0.2500,5.7502,8.3365,1.1935,0.0000,0.4000
0.3000,5.7502,8.3365,1.2135,0.0000,0.4000
0.3500,5.7502,8.3365,1.2335,0.0000,0.4000
0.4000,5.7502,8.3365,1.2535,0.0000,0.4000
0.4500,5.7502,8.3365,1.2735,0.0000,0.4000
0.5000,5.7502,8.3365,1.2935,0.0000,0.4000
0.5500,5.7502,8.3365,1.3135,0.0000,0.4000
0.6000,5.7502,8.3365,1.3335,0.0000,0.4000
0.6500,5.7502,8.3365,1.3535,0.0000,0.4000
0.7000,5.7502,8.3365,1.3735,0.0000,0.4000
0.7500,5.7502,8.3365,1.3935,0.0000,0.4000
0.8000,5.7502,8.3365,1.4135,0.0000,0.4000
0.8500,5.7502,8.3365,1.4335,0.0000,0.4000
0.9000,5.7502,8.3365,1.4535,0.0000,0.4000
0.9500,5.7502,8.3365,1.4735,0.0000,0.4000
1.0000,5.7502,8.3365,1.4935,0.0000,0.4000
1.0500,5.7502,8.3365,1.5135,0.0000,0.4000
1.1000,5.7502,8.3365,1.5335,0.0000,0.4000
1.1500,5.7502,8.3365,1.5535,0.0000,0.4000
1.2000,5.7502,8.3365,1.5735,0.0000,0.4000
1.2500,5.7502,8.3365,1.5935,0.0000,0.4000
1.3000,5.7502,8.3365,1.6135,0.0000,0.4000
1.3500,5.7502,8.3365,1.6335,0.0000,0.4000
1.4000,5.7502,8.3365,1.6535,0.0000,0.4000
1.4500,5.7502,8.3365,1.6735,0.0000,0.4000
1.5000,5.7502,8.3365,1.6935,0.0000,0.4000
1.5500,5.7502,8.3365,1.7135,0.0000,0.4000
1.6000,5.7502,8.3365,1.7335,0.0000,0.4000
1.6500,5.7502,8.3365,1.7535,0.0000,0.4000
1.7000,5.7502,8.3365,1.7735,0.0000,0.4000
1.7500,5.7502,8.3365,1.7935,0.0000,0.4000
1.8000,5.7502,8.3365,1.8135,0.0000,0.4000
1.8500,5.7502,8.3365,1.8335,0.0000,0.4000
1.9000,5.7502,8.3365,1.8535,0.0000,0.4000
1.9500,5.7502,8.3365,1.8735,0.0000,0.4000
2.0000,5.7502,8.3365,1.8935,0.0000,0.4000
2.0500,5.7502,8.3365,1.9135,0.0000,0.4000
2.1000,5.7502,8.3365,1.9335,0.0000,0.4000
2.1500,5.7502,8.3365,1.9535,0.0000,0.4000
2.2000,5.7502,8.3365,1.9735,0.0000,0.4000
2.2500,5.7502,8.3365,1.9935,0.0000,0.4000
2.3000,5.7502,8.3365,2.0135,0.0000,0.4000
2.3500,5.7502,8.3365,2.0335,0.0000,0.4000
2.4000,5.7502,8.3365,2.0535,0.0000,0.4000
2.4500,5.7502,8.3365,2.0735,0.0000,0.4000
2.5000,5.7502,8.3365,2.0935,0.0000,0.4000
2.5500,5.7502,8.3365,2.1135,0.0000,0.4000
2.6000,5.7502,8.3365,2.1335,0.0000,0.4000
2.6500,5.7502,8.3365,2.1535,0.0000,0.4000
2.7000,5.7502,8.3365,2.1735,0.0000,0.4000
2.7500,5.7502,8.3365,2.1935,0.0000,0.4000
2.8000,5.7502,8.3365,2.2135,0.0000,0.4000
2.8500,5.7502,8.3365,2.2335,0.0000,0.4000
2.9000,5.7502,8.3365,2.2535,0.0000,0.4000
2.9500,5.7502,8.3365,2.2735,0.0000,0.4000
3.0000,5.7502,8.3365,2.2935,0.0000,0.4000
3.0500,5.7502,8.3365,2.3135,0.0000,0.4000
3.1000,5.7502,8.3365,2.3335,0.0000,0.4000
3.1500,5.7502,8.3365,2.3535,0.0000,0.4000
3.2000,5.7502,8.3365,2.3735,0.0000,0.4000
3.2500,5.7502,8.3365,2.3935,0.1250,0.4000
3.3000,5.7457,8.3407,2.4135,0.2500,0.4000
3.3500,5.7363,8.3490,2.4335,0.2500,0.3984
3.4000,5.7268,8.3572,2.4535,0.2500,0.3758
3.4500,5.7172,8.3651,2.4722,0.2500,0.3546
3.5000,5.7074,8.3728,2.4900,0.2500,0.3348
3.5500,5.6974,8.3804,2.5067,0.2500,0.3162
3.6000,5.6874,8.3878,2.5225,0.2500,0.2987
3.6500,5.6772,8.3951,2.5375,0.2500,0.2823
3.7000,5.6669,8.4022,2.5516,0.2500,0.2670
3.7500,5.6565,8.4091,2.5649,0.2500,0.2526
3.8000,5.6460,8.4160,2.5776,0.2500,0.2391
3.8500,5.6355,8.4226,2.5895,0.2500,0.2264
3.9000,5.6248,8.4292,2.6008,0.2500,0.2146
3.9500,5.6141,8.4356,2.6116,0.2500,0.2034
4.0000,5.6033,8.4420,2.6217,0.2500,0.1930
4.0500,5.5925,8.4482,2.6314,0.2500,0.1832
4.1000,5.5816,8.4543,2.6405,0.2500,0.1740
4.1500,5.5706,8.4603,2.6492,0.2500,0.1654
4.2000,5.5596,8.4662,2.6575,0.2500,0.1573
4.2500,5.5485,8.4720,2.6654,0.2500,0.1497
4.3000,5.5374,8.4777,2.6729,0.2500,0.1426
4.3500,5.5263,8.4834,2.6800,0.2500,0.1359
4.4000,5.5151,8.4889,2.6868,0.2500,0.1297
4.4500,5.5039,8.4944,2.6933,0.2500,0.1239
4.5000,5.4926,8.4999,2.6995,0.1250,-0.1250
4.5000,6.1095,9.6861,2.2789,0.2500,-0.2500
4.5500,6.1054,9.6908,2.2726,0.2500,-0.3345
4.6000,6.0974,9.7004,2.2601,0.2500,-0.3099
4.6500,6.0894,9.7100,2.2434,0.2500,-0.2871
4.7000,6.0816,9.7198,2.2279,0.2500,-0.2659
4.7500,6.0740,9.7297,2.2136,0.2500,-0.2463
4.8000,6.0665,9.7397,2.2003,0.2500,-0.2282
4.8500,6.0591,9.7498,2.1879,0.2500,-0.2114
4.9000,6.0519,9.7600,2.1765,0.2500,-0.1958
4.9500,6.0448,9.7703,2.1660,0.2500,-0.1814
