time,x,y,vx,vy
0.000000,16.986985,8.387636,nan,nan
1.200000,16.688562,8.418362,nan,nan
2.400000,16.420980,8.282717,nan,nan
3.600000,16.153398,8.147071,nan,nan
4.800000,15.885816,8.011425,nan,nan
6.000000,15.618233,7.875779,nan,nan
7.200000,15.350651,7.740134,nan,nan
8.400000,15.083069,7.604488,nan,nan
9.600000,14.815487,7.468842,nan,nan
10.800000,14.547905,7.333197,nan,nan
12.000000,14.280322,7.197551,nan,nan
13.200000,14.012740,7.061905,nan,nan
14.400000,13.745158,6.926260,nan,nan
15.600000,13.477576,6.790614,nan,nan
16.800000,13.209993,6.654968,nan,nan
18.000000,12.942411,6.519323,nan,nan
19.200000,12.674829,6.383677,nan,nan
20.400000,12.407247,6.248031,nan,nan
21.600000,12.139665,6.112386,nan,nan
22.800000,11.872082,5.976740,nan,nan
24.000000,11.604500,5.841094,nan,nan
25.200000,11.336918,5.705448,nan,nan
26.400000,11.069336,5.569803,nan,nan
27.600000,10.801753,5.434157,nan,nan
28.800000,10.534171,5.298511,nan,nan
30.000000,10.266589,5.162866,nan,nan
31.200000,9.999007,5.027220,nan,nan
32.400000,9.731425,4.891574,nan,nan
33.600000,9.463842,4.755929,nan,nan
34.800000,9.196260,4.620283,nan,nan
36.000000,8.928678,4.484637,nan,nan
37.200000,8.661096,4.348992,nan,nan
38.400000,8.393513,4.213346,nan,nan
39.600000,8.125931,4.077700,nan,nan
40.800000,7.858349,3.942054,nan,nan
42.000000,7.590767,3.806409,nan,nan
43.200000,7.323185,3.670763,nan,nan
44.400000,7.055602,3.535117,nan,nan
45.600000,6.788020,3.399472,nan,nan
46.800000,6.520438,3.263826,nan,nan
48.000000,6.252856,3.128180,nan,nan
49.133957,6.000000,3.000000,nan,nan
