time,x,y,vx,vy
0.000000,17.898576,8.575810,nan,nan
1.200000,17.599109,8.593690,nan,nan
2.400000,17.327082,8.467195,nan,nan
3.600000,17.055054,8.340700,nan,nan
4.800000,16.783027,8.214204,nan,nan
6.000000,16.510999,8.087709,nan,nan
7.200000,16.238972,7.961214,nan,nan
8.400000,15.966944,7.834719,nan,nan
9.600000,15.694917,7.708223,nan,nan
10.800000,15.422889,7.581728,nan,nan
12.000000,15.150862,7.455233,nan,nan
13.200000,14.878834,7.328738,nan,nan
14.400000,14.606807,7.202243,nan,nan
15.600000,14.334779,7.075747,nan,nan
16.800000,14.062752,6.949252,nan,nan
18.000000,13.790724,6.822757,nan,nan
19.200000,13.518697,6.696262,nan,nan
20.400000,13.246669,6.569766,nan,nan
21.600000,12.974642,6.443271,nan,nan
22.800000,12.702614,6.316776,nan,nan
24.000000,12.430587,6.190281,nan,nan
25.200000,12.158559,6.063785,nan,nan
26.400000,11.886532,5.937290,nan,nan
27.600000,11.614504,5.810795,nan,nan
28.800000,11.342477,5.684300,nan,nan
30.000000,11.070449,5.557805,nan,nan
31.200000,10.798422,5.431309,nan,nan
32.400000,10.526394,5.304814,nan,nan
33.600000,10.254367,5.178319,nan,nan
34.800000,9.982339,5.051824,nan,nan
36.000000,9.710312,4.925328,nan,nan
37.200000,9.438284,4.798833,nan,nan
38.400000,9.166257,4.672338,nan,nan
39.600000,8.894229,4.545843,nan,nan
40.800000,8.622202,4.419348,nan,nan
42.000000,8.350175,4.292852,nan,nan
43.200000,8.078147,4.166357,nan,nan
44.400000,7.806120,4.039862,nan,nan
45.600000,7.534092,3.913367,nan,nan
46.800000,7.262065,3.786871,nan,nan
48.000000,6.990037,3.660376,nan,nan
49.200000,6.718010,3.533881,nan,nan
50.400000,6.445982,3.407386,nan,nan
51.600000,6.173955,3.280890,nan,nan
52.367369,6.000000,3.200000,nan,nan
