time,x,y,theta
0.000000,14.043384,1.624864,-1.057886
0.855016,13.968102,1.824923,0.000000
1.969192,13.774325,2.025016,0.000000
10.825966,12.243800,3.625061,0.000000
15.708678,11.285832,4.381601,0.000000
16.795475,11.085690,4.565351,0.000000
17.926813,10.885571,4.765219,0.000000
19.058149,10.685480,4.965116,0.000000
20.189493,10.485404,5.165030,0.000000
21.320839,10.285335,5.364953,0.000000
22.452203,10.085271,5.564886,0.000000
23.583619,9.885209,5.764841,0.000000
24.715056,9.685148,5.964802,0.000000
25.846512,9.484949,6.164633,0.000000
26.977731,9.284725,6.364355,0.000000
28.109072,9.084478,6.564097,0.000000
29.240685,8.884186,6.763891,0.000000
30.372558,8.683844,6.963726,0.000000
31.504215,8.483453,7.163436,0.000000
32.619643,8.283056,7.357349,0.000000
33.605941,8.082962,7.501437,0.000000
34.500346,7.884472,7.604389,0.000000
35.299702,7.749194,7.659673,0.000000
36.261769,7.508970,7.647824,0.000000
