time,xc,yc,theta_c,sx,sy
0.000000,3.135000,7.583000,-1.570000,1.000000,1.000000
2.349368,3.184666,6.591005,-1.187272,1.699430,1.435633
7.260863,2.014724,5.635464,-1.591298,1.195430,1.979601
11.828001,1.361321,4.338409,-1.642369,1.708820,1.754241
15.069326,1.353467,3.139476,-1.385530,1.973914,1.324477
19.216755,2.619709,2.268225,-0.545364,1.676838,0.995146
20.016692,2.769744,2.140275,-0.418749,1.276923,1.031953
24.212408,3.135000,1.750000,-1.570000,1.000000,1.000000
