time,x,y,theta
0.000000,3.135464,7.000000,-1.570000
2.349368,3.555403,5.672215,0.000000
7.260863,2.000437,4.938675,0.000000
11.828001,1.290078,3.344718,0.000000
15.069326,1.565452,2.008377,0.000000
19.216755,3.455494,1.761117,0.000000
20.016692,3.449869,1.837570,0.000000
24.212408,3.135464,1.167000,0.000000
