time,x,y,theta,v_body,omega,vx_world,vy_world
32.650000,13.389989,4.350283,-0.357788,0.220000,-0.000225,0.206068,-0.077045
32.700000,13.400292,4.346431,-0.357799,0.220000,-0.000209,0.206067,-0.077047
32.750000,13.410596,4.342578,-0.357808,0.220000,-0.000194,0.206067,-0.077049
32.800000,13.420899,4.338726,-0.357817,0.220000,-0.000180,0.206066,-0.077051
32.850000,13.431202,4.334873,-0.357826,0.220000,-0.000167,0.206065,-0.077052
32.900000,13.441505,4.331021,-0.357833,0.220000,-0.000155,0.206065,-0.077054
32.950000,13.451809,4.327168,-0.357841,0.220000,-0.000144,0.206064,-0.077056
33.000000,13.462112,4.323315,-0.357847,0.220000,-0.000133,0.206064,-0.077057
33.050000,13.472415,4.319462,-0.357853,0.220000,-0.000124,0.206063,-0.077058
33.100000,13.482718,4.315609,-0.357859,0.220000,-0.000115,0.206063,-0.077059
33.150000,13.493021,4.311756,-0.357864,0.220000,-0.000106,0.206062,-0.077060
33.200000,13.503324,4.307903,-0.357869,0.220000,-0.000099,0.206062,-0.077061
33.250000,13.513628,4.304050,-0.357874,0.220000,-0.000092,0.206062,-0.077062
33.300000,13.523931,4.300197,-0.357878,0.220000,-0.000085,0.206061,-0.077063
33.350000,13.534234,4.296344,-0.357882,0.220000,-0.000079,0.206061,-0.077064
33.400000,13.544537,4.292491,-0.357886,0.220000,-0.000073,0.206061,-0.077065
33.450000,13.554840,4.288638,-0.357889,0.220000,-0.000068,0.206060,-0.077066
33.500000,13.565143,4.284784,-0.357892,0.220000,-0.000063,0.206060,-0.077066
33.550000,13.575446,4.280931,-0.357895,0.220000,-0.000059,0.206060,-0.077067
33.600000,13.585749,4.277078,-0.357898,0.220000,-0.000054,0.206060,-0.077067
33.650000,13.596052,4.273224,-0.357901,0.220000,-0.000050,0.206060,-0.077068
33.700000,13.606355,4.269371,-0.357903,0.220000,-0.000047,0.206059,-0.077068
33.750000,13.616658,4.265518,-0.357905,0.220000,-0.000043,0.206059,-0.077069
33.800000,13.626961,4.261664,-0.357907,0.220000,-0.000040,0.206059,-0.077069
33.850000,13.637264,4.257811,-0.357909,0.220000,-0.000037,0.206059,-0.077070
33.900000,13.647567,4.253957,-0.357911,0.220000,-0.000035,0.206059,-0.077070
33.950000,13.657870,4.250104,-0.357912,0.220000,-0.000032,0.206059,-0.077070
34.000000,13.668172,4.246250,-0.357914,0.220000,-0.000030,0.206059,-0.077071
34.050000,13.678475,4.242397,-0.357915,0.220000,-0.000028,0.206058,-0.077071
34.100000,13.688778,4.238543,-0.357916,0.220000,-0.000026,0.206058,-0.077071
34.150000,13.699081,4.234689,-0.357918,0.220000,-0.000024,0.206058,-0.077071
34.200000,13.709384,4.230836,-0.357919,0.220000,-0.000022,0.206058,-0.077072
34.250000,13.719687,4.226982,-0.357920,0.220000,-0.000021,0.206058,-0.077072
34.300000,13.729990,4.223129,-0.357921,0.220000,-0.000019,0.206058,-0.077072
34.350000,13.740293,4.219275,-0.357922,0.220000,-0.000018,0.206058,-0.077072
34.400000,13.750596,4.215422,-0.357922,0.220000,-0.000016,0.206058,-0.077072
34.450000,13.760856,4.211584,-0.357923,0.219089,-0.000015,0.205205,-0.076753
34.500000,13.770222,4.208081,-0.357924,0.000000,0.000000,0.000000,-0.000000
34.500000,14.246921,4.029775,-0.357933,0.000000,0.000000,0.000000,-0.000000
34.550000,14.247858,4.029425,-0.313959,0.020000,0.879472,0.019022,-0.006177
34.600000,14.248999,4.029054,-0.274374,0.024000,0.791702,0.023102,-0.006503
34.650000,14.250193,4.028718,-0.238738,0.024800,0.712725,0.024097,-0.005865
34.700000,14.251405,4.028423,-0.206656,0.024960,0.641632,0.024429,-0.005122
34.750000,14.257520,4.027141,-0.184995,0.124960,0.433225,0.122828,-0.022985
34.800000,14.268333,4.025118,-0.164931,0.220000,0.401290,0.217015,-0.036120
34.850000,14.279183,4.023312,-0.146325,0.220000,0.372105,0.217649,-0.032077
34.900000,14.290066,4.021708,-0.129073,0.220000,0.345046,0.218170,-0.028317
34.950000,14.300974,4.020292,-0.113075,0.220000,0.319957,0.218595,-0.024824
35.000000,14.311904,4.019051,-0.098240,0.220000,0.296695,0.218939,-0.021578
35.050000,14.322851,4.017972,-0.084484,0.220000,0.275127,0.219215,-0.018564
35.100000,14.333812,4.017044,-0.071728,0.220000,0.255129,0.219434,-0.015767
35.150000,14.344784,4.016255,-0.059898,0.220000,0.236586,0.219605,-0.013170
35.200000,14.355764,4.015597,-0.048929,0.220000,0.219393,0.219737,-0.010760
35.250000,14.366751,4.015059,-0.038756,0.220000,0.203450,0.219835,-0.008524
35.300000,14.377742,4.014633,-0.029323,0.220000,0.188667,0.219905,-0.006450
35.350000,14.388738,4.014310,-0.020575,0.220000,0.174960,0.219953,-0.004526
35.400000,14.399735,4.014084,-0.012462,0.220000,0.162250,0.219983,-0.002742
35.450000,14.410734,4.013947,-0.004939,0.220000,0.150464,0.219997,-0.001087
35.500000,14.421734,4.013892,0.002038,0.220000,0.139535,0.220000,0.000448
35.550000,14.432734,4.013915,0.008508,0.220000,0.129401,0.219992,0.001872
35.600000,14.443734,4.014008,0.014508,0.220000,0.120003,0.219977,0.003192
35.650000,14.454733,4.014168,0.020072,0.220000,0.111289,0.219956,0.004416
35.700000,14.465731,4.014389,0.025233,0.220000,0.103208,0.219930,0.005551
35.750000,14.476727,4.014666,0.030018,0.220000,0.095715,0.219901,0.006603
35.800000,14.487722,4.014997,0.034457,0.220000,0.088766,0.219869,0.007579
35.850000,14.498716,4.015375,0.038573,0.220000,0.082322,0.219836,0.008484
35.900000,14.509707,4.015800,0.042390,0.220000,0.076347,0.219802,0.009323
35.950000,14.520698,4.016266,0.045930,0.220000,0.070806,0.219768,0.010101
36.000000,14.531686,4.016771,0.049214,0.220000,0.065667,0.219734,0.010823
36.050000,14.542673,4.017312,0.052259,0.220000,0.060902,0.219700,0.011492
36.100000,14.553658,4.017887,0.055083,0.220000,0.056482,0.219666,0.012112
36.150000,14.564641,4.018492,0.057702,0.220000,0.052384,0.219634,0.012687
36.200000,14.575623,4.019127,0.060131,0.220000,0.048584,0.219602,0.013221
36.250000,14.586603,4.019788,0.062384,0.220000,0.045059,0.219572,0.013716
36.300000,14.597581,4.020473,0.064474,0.220000,0.041791,0.219543,0.014174
36.350000,14.608558,4.021182,0.066412,0.220000,0.038760,0.219515,0.014600
36.400000,14.619534,4.021912,0.068209,0.220000,0.035949,0.219488,0.014994
36.450000,14.630509,4.022662,0.069876,0.220000,0.033342,0.219463,0.015360
36.500000,14.641482,4.023430,0.071423,0.220000,0.030924,0.219439,0.015700
36.550000,14.652454,4.024215,0.072857,0.220000,0.028682,0.219416,0.016014
36.600000,14.663425,4.025016,0.074187,0.220000,0.026602,0.219395,0.016306
36.650000,14.674394,4.025831,0.075420,0.220000,0.024674,0.219375,0.016577
36.700000,14.685363,4.026660,0.076565,0.220000,0.022885,0.219355,0.016828
36.750000,14.696331,4.027501,0.077626,0.220000,0.021226,0.219337,0.017061
36.800000,14.707298,4.028354,0.078610,0.220000,0.019688,0.219321,0.017276
36.850000,14.718264,4.029218,0.079523,0.220000,0.018261,0.219305,0.017477
36.900000,14.729229,4.030092,0.080370,0.220000,0.016938,0.219290,0.017662
36.950000,14.740193,4.030975,0.081156,0.220000,0.015711,0.219276,0.017835
37.000000,14.750161,4.031786,0.081885,0.000000,0.000000,0.000000,0.000000
37.000000,15.244262,3.957474,-0.220664,0.000000,0.000000,0.000000,-0.000000
37.050000,15.249140,3.956379,-0.241559,0.100000,-0.417890,0.097097,-0.023922
37.100000,15.258850,3.953987,-0.260938,0.200000,-0.387582,0.193230,-0.051597
37.150000,15.269478,3.951149,-0.278960,0.220000,-0.360444,0.211495,-0.060578
37.200000,15.280052,3.948120,-0.295730,0.220000,-0.335400,0.210450,-0.064116
37.250000,15.290575,3.944915,-0.311336,0.220000,-0.312108,0.209424,-0.067393
37.300000,15.301046,3.941545,-0.325858,0.220000,-0.290445,0.208423,-0.070427
37.350000,15.311467,3.938024,-0.339373,0.220000,-0.270296,0.207452,-0.073237
37.400000,15.321840,3.934362,-0.351950,0.220000,-0.251555,0.206514,-0.075840
37.450000,15.332165,3.930570,-0.363657,0.220000,-0.234122,0.205613,-0.078253
37.500000,15.342446,3.926657,-0.374552,0.220000,-0.217906,0.204748,-0.080488
37.550000,15.352683,3.922633,-0.384693,0.220000,-0.202821,0.203921,-0.082560
37.600000,15.362880,3.918505,-0.394132,0.220000,-0.188787,0.203133,-0.084482
37.650000,15.373036,3.914281,-0.402919,0.220000,-0.175731,0.202382,-0.086263
37.700000,15.383155,3.909967,-0.411098,0.220000,-0.163585,0.201670,-0.087916
37.750000,15.393239,3.905572,-0.418712,0.220000,-0.152284,0.200995,-0.089449
37.800000,15.403289,3.901099,-0.425801,0.220000,-0.141769,0.200356,-0.090871
37.850000,15.413306,3.896556,-0.432400,0.220000,-0.131986,0.199752,-0.092191
37.900000,15.423294,3.891946,-0.438544,0.220000,-0.122883,0.199182,-0.093417
37.950000,15.433253,3.887275,-0.444265,0.220000,-0.114412,0.198644,-0.094555
38.000000,15.443185,3.882547,-0.449591,0.220000,-0.106529,0.198137,-0.095611
38.050000,15.453092,3.877767,-0.454551,0.220000,-0.099194,0.197661,-0.096593
38.100000,15.462975,3.872937,-0.459169,0.220000,-0.092367,0.197213,-0.097505
38.150000,15.472836,3.868062,-0.463470,0.220000,-0.086014,0.196791,-0.098352
38.200000,15.482675,3.863144,-0.467475,0.220000,-0.080101,0.196396,-0.099139
38.250000,15.492495,3.858187,-0.471205,0.220000,-0.074598,0.196025,-0.099871
38.300000,15.502296,3.853194,-0.474679,0.220000,-0.069476,0.195677,-0.100552
38.350000,15.512080,3.848166,-0.477914,0.220000,-0.064709,0.195350,-0.101184
38.400000,15.521848,3.843107,-0.480928,0.220000,-0.060271,0.195045,-0.101772
38.450000,15.531600,3.838018,-0.483735,0.220000,-0.056140,0.194758,-0.102320
38.500000,15.541338,3.832902,-0.486349,0.220000,-0.052295,0.194490,-0.102828
38.550000,15.551062,3.827761,-0.488785,0.220000,-0.048715,0.194239,-0.103302
38.600000,15.560774,3.822596,-0.491054,0.220000,-0.045383,0.194004,-0.103742
38.650000,15.570474,3.817409,-0.493168,0.220000,-0.042280,0.193784,-0.104152
38.700000,15.580164,3.812201,-0.495138,0.220000,-0.039391,0.193579,-0.104534
38.750000,15.589843,3.806975,-0.496973,0.220000,-0.036702,0.193387,-0.104889
38.800000,15.599512,3.801730,-0.498683,0.220000,-0.034198,0.193207,-0.105219
38.850000,15.609172,3.796469,-0.500276,0.220000,-0.031866,0.193039,-0.105527
38.900000,15.618824,3.791193,-0.501761,0.220000,-0.029695,0.192882,-0.105813
38.950000,15.628468,3.785902,-0.503145,0.220000,-0.027673,0.192736,-0.106080
39.000000,15.638105,3.780598,-0.504434,0.220000,-0.025790,0.192599,-0.106329
39.050000,15.647735,3.775282,-0.505636,0.220000,-0.024036,0.192471,-0.106560
39.100000,15.657359,3.769954,-0.506756,0.220000,-0.022403,0.192351,-0.106776
39.150000,15.666976,3.764615,-0.507800,0.220000,-0.020882,0.192240,-0.106976
39.200000,15.676588,3.759266,-0.508773,0.220000,-0.019466,0.192135,-0.107163
39.250000,15.686195,3.753908,-0.509681,0.220000,-0.018146,0.192038,-0.107338
39.300000,15.695757,3.748563,-0.510527,0.219089,-0.016917,0.191152,-0.107055
39.350000,15.704482,3.743677,-0.511315,0.000000,0.000000,0.000000,-0.000000
39.350000,16.587556,3.237404,-0.522266,0.000000,0.000000,0.000000,-0.000000
39.400000,16.591890,3.234910,-0.522268,0.100000,-0.000033,0.086669,-0.049885
39.450000,16.600556,3.229922,-0.522269,0.200000,-0.000031,0.173338,-0.099770
39.500000,16.610090,3.224434,-0.522271,0.220000,-0.000029,0.190671,-0.109747
39.550000,16.619624,3.218947,-0.522272,0.220000,-0.000028,0.190671,-0.109747
39.600000,16.629157,3.213460,-0.522274,0.220000,-0.000027,0.190671,-0.109747
39.650000,16.638691,3.207972,-0.522275,0.220000,-0.000025,0.190671,-0.109748
39.700000,16.648224,3.202485,-0.522276,0.220000,-0.000024,0.190671,-0.109748
39.750000,16.657758,3.196998,-0.522277,0.220000,-0.000023,0.190671,-0.109748
39.800000,16.667291,3.191510,-0.522278,0.220000,-0.000022,0.190671,-0.109748
39.850000,16.676825,3.186023,-0.522279,0.220000,-0.000021,0.190671,-0.109748
39.900000,16.686358,3.180535,-0.522280,0.220000,-0.000020,0.190670,-0.109749
39.950000,16.695892,3.175048,-0.522281,0.220000,-0.000019,0.190670,-0.109749
40.000000,16.705426,3.169560,-0.522282,0.220000,-0.000018,0.190670,-0.109749
40.050000,16.714959,3.164073,-0.522283,0.220000,-0.000017,0.190670,-0.109749
40.100000,16.724493,3.158586,-0.522284,0.220000,-0.000017,0.190670,-0.109749
40.150000,16.734026,3.153098,-0.522285,0.220000,-0.000016,0.190670,-0.109750
40.200000,16.743560,3.147611,-0.522285,0.220000,-0.000015,0.190670,-0.109750
40.250000,16.753093,3.142123,-0.522286,0.220000,-0.000015,0.190670,-0.109750
40.300000,16.762627,3.136636,-0.522287,0.220000,-0.000014,0.190670,-0.109750
40.350000,16.772160,3.131148,-0.522287,0.220000,-0.000014,0.190670,-0.109750
40.400000,16.781693,3.125661,-0.522288,0.220000,-0.000013,0.190670,-0.109750
40.450000,16.791227,3.120173,-0.522289,0.220000,-0.000013,0.190670,-0.109750
40.500000,16.800760,3.114686,-0.522289,0.220000,-0.000012,0.190669,-0.109750
40.550000,16.810294,3.109198,-0.522290,0.220000,-0.000012,0.190669,-0.109751
40.600000,16.819827,3.103711,-0.522291,0.220000,-0.000012,0.190669,-0.109751
40.650000,16.829361,3.098223,-0.522291,0.220000,-0.000012,0.190669,-0.109751
40.700000,16.838894,3.092735,-0.522292,0.220000,-0.000011,0.190669,-0.109751
40.750000,16.848428,3.087248,-0.522292,0.220000,-0.000011,0.190669,-0.109751
40.800000,16.857961,3.081760,-0.522293,0.220000,-0.000011,0.190669,-0.109751
40.850000,16.867495,3.076273,-0.522293,0.220000,-0.000011,0.190669,-0.109751
40.900000,16.877028,3.070785,-0.522294,0.220000,-0.000011,0.190669,-0.109751
40.950000,16.886562,3.065298,-0.522294,0.220000,-0.000011,0.190669,-0.109751
41.000000,16.896095,3.059810,-0.522295,0.220000,-0.000011,0.190669,-0.109752
41.050000,16.905628,3.054323,-0.522296,0.220000,-0.000011,0.190669,-0.109752
41.100000,16.915162,3.048835,-0.522296,0.220000,-0.000012,0.190669,-0.109752
41.150000,16.924695,3.043347,-0.522297,0.220000,-0.000012,0.190669,-0.109752
41.200000,16.934229,3.037860,-0.522297,0.220000,-0.000013,0.190669,-0.109752
41.250000,16.943762,3.032372,-0.522298,0.220000,-0.000013,0.190669,-0.109752
41.300000,16.953296,3.026885,-0.522299,0.220000,-0.000015,0.190668,-0.109752
41.350000,16.962829,3.021397,-0.522300,0.220000,-0.000017,0.190668,-0.109752
41.400000,16.972362,3.015909,-0.522301,0.220000,-0.000020,0.190668,-0.109753
41.450000,16.981896,3.010422,-0.522302,0.220000,-0.000025,0.190668,-0.109753
41.500000,16.991429,3.004934,-0.522304,0.000000,0.000000,0.000000,-0.000000
41.600000,16.991429,3.004934,-0.522304,0.000000,0.000000,0.000000,-0.000000
41.700000,16.991429,3.004934,-0.522304,0.000000,0.000000,0.000000,-0.000000
41.800000,16.991429,3.004934,-0.522304,0.000000,0.000000,0.000000,-0.000000
41.900000,16.991429,3.004934,-0.522304,0.000000,0.000000,0.000000,-0.000000
42.000000,16.991429,3.004934,-0.522304,0.000000,0.000000,0.000000,-0.000000
