time,x,y,theta,v_body,omega,vx_world,vy_world
13.777778,4.083648,10.059315,-0.053854,0.220000,-0.000206,0.219681,-0.011842
14.222222,4.181284,10.054052,-0.053926,0.220000,-0.000117,0.219680,-0.011858
14.666667,4.278919,10.048781,-0.053967,0.220000,-0.000066,0.219680,-0.011867
15.111111,4.376555,10.043507,-0.054000,0.220000,-0.000082,0.219679,-0.011874
15.555556,4.474190,10.038230,-0.054006,0.220000,0.000053,0.219679,-0.011876
16.000000,4.523008,10.035591,-0.053994,0.000000,0.000000,0.000000,-0.000000
16.000000,4.523008,10.035591,-0.053994,-0.000000,0.000000,-0.000000,0.000000
16.444444,4.571825,10.032952,-0.052910,0.220000,0.004878,0.219692,-0.011635
16.888889,4.669466,10.027781,-0.051577,0.220000,0.001121,0.219707,-0.011342
17.333333,4.767114,10.022740,-0.051298,0.220000,0.000138,0.219710,-0.011280
17.777778,4.864763,10.017727,-0.051266,0.220000,0.000005,0.219711,-0.011273
18.222222,4.962412,10.012716,-0.051266,0.220000,-0.000009,0.219711,-0.011274
18.666667,5.060062,10.007706,-0.051278,0.220000,-0.000043,0.219711,-0.011276
19.111111,5.157711,10.002694,-0.051324,0.220000,-0.000164,0.219710,-0.011286
19.555556,5.255360,9.997678,-0.051353,0.220000,0.000033,0.219710,-0.011293
20.000000,5.304185,9.995168,-0.051346,0.000000,0.000000,0.000000,-0.000000
20.000000,6.032728,10.714857,4.820558,-0.000000,-0.000000,-0.000000,0.000000
20.444444,6.029222,10.756802,4.553894,-0.190759,-1.199986,0.030108,0.188368
20.888889,6.037249,10.787286,4.020568,0.051691,-1.199980,-0.032976,-0.039806
21.333333,5.999489,10.744189,3.595613,0.219999,-0.712318,-0.197711,-0.096487
21.777778,5.911961,10.707663,3.358560,0.219999,-0.354423,-0.214841,-0.047359
22.222222,5.817536,10.692742,3.240843,0.219999,-0.175302,-0.218916,-0.021799
22.666667,5.721551,10.688754,3.179072,0.219999,-0.102665,-0.219845,-0.008244
23.111111,5.625199,10.690560,3.147503,0.219999,-0.039398,-0.219995,-0.001300
23.555556,5.528745,10.695284,3.172934,0.219999,0.153838,-0.219891,-0.006894
24.000000,5.480139,10.695079,3.207120,-0.000000,0.000000,0.000000,0.000000
24.000000,5.480139,10.695079,3.207120,0.000000,0.000000,-0.000000,-0.000000
24.444444,5.528926,10.698279,3.170643,-0.220000,-0.164148,0.219907,0.006390
24.888889,5.626671,10.701117,3.127087,-0.220000,-0.031852,0.219977,-0.003191
25.333333,5.724441,10.699698,3.122868,-0.220000,0.012865,0.219961,-0.004119
25.777778,5.822295,10.697839,3.128962,-0.220000,0.014558,0.219982,-0.002779
26.222222,5.920386,10.696507,3.133121,-0.220000,0.004159,0.219992,-0.001864
26.666667,6.018729,10.695505,3.136063,-0.220000,0.009079,0.219996,-0.001217
27.111111,6.117373,10.694692,3.129195,-0.220000,-0.039984,0.219983,-0.002727
27.555556,6.216358,10.693091,3.086445,-0.220000,-0.152393,0.219665,-0.012126
28.000000,6.265505,10.690284,3.052580,-0.000000,0.000000,0.000000,-0.000000
28.000000,6.265505,10.690284,3.052580,-0.000000,-0.000000,0.000000,-0.000000
28.444444,6.314534,10.686768,3.319244,-0.219999,1.199990,0.216536,0.038878
28.888889,6.411413,10.706991,3.806363,-0.219999,0.992046,0.173152,0.135713
29.333333,6.488442,10.768507,4.113194,-0.220000,0.388694,0.124075,0.181673
29.777778,6.543622,10.849394,4.228861,-0.220000,0.131807,0.102279,0.194779
30.222222,6.589097,10.935956,4.267186,-0.220000,0.040653,0.094741,0.198555
30.666667,6.631205,11.024202,4.279046,-0.220000,0.012719,0.092379,0.199664
31.111111,6.672259,11.112946,4.282576,-0.220000,0.003167,0.091674,0.199989
31.555556,6.712998,11.201837,4.284488,-0.220000,0.005436,0.091291,0.200164
32.000000,6.733283,11.246319,4.285696,0.000000,0.000000,-0.000000,-0.000000
32.000000,7.100099,11.624555,-0.335054,-0.000000,0.000000,-0.000000,0.000000
32.444444,7.146409,11.608444,-0.230105,0.220000,0.472274,0.214201,-0.050177
32.888889,7.241881,11.586064,-0.095739,0.220000,0.132371,0.218992,-0.021030
33.333333,7.339299,11.576688,-0.061963,0.220000,0.019620,0.219578,-0.013623
33.777778,7.436968,11.570605,-0.056759,0.220000,0.003802,0.219645,-0.012480
34.222222,7.534674,11.565028,-0.056489,0.220000,-0.002587,0.219649,-0.012421
34.666667,7.632381,11.559478,-0.057086,0.220000,-0.000101,0.219641,-0.012552
35.111111,7.730079,11.553871,-0.058162,0.220000,-0.004739,0.219628,-0.012788
35.555556,7.827764,11.548162,-0.053310,0.220000,0.026571,0.219687,-0.011723
36.000000,7.876599,11.545552,-0.047406,-0.000000,0.000000,-0.000000,0.000000
36.000000,7.936194,11.939859,3.018851,-0.000000,0.000000,0.000000,-0.000000
36.444444,7.900472,11.944603,2.920155,0.162986,-0.444131,-0.159007,0.035797
36.888889,7.818749,11.964943,2.731142,0.219819,-0.406428,-0.201561,0.087713
37.333333,7.731121,12.006176,2.567844,0.219957,-0.328414,-0.184735,0.119389
37.777778,7.651433,12.061762,2.438679,0.219973,-0.252826,-0.167831,0.142200
38.222222,7.579557,12.127684,2.341573,0.219978,-0.184151,-0.153257,0.157806
38.666667,7.514343,12.200701,2.273825,0.219981,-0.120715,-0.142225,0.167821
39.111111,7.454085,12.278335,2.233023,0.219982,-0.062894,-0.135261,0.173483
39.555556,7.396871,12.358701,2.214151,0.219984,-0.022033,-0.131964,0.176006
40.000000,7.368237,12.398702,2.209254,-0.000000,0.000000,0.000000,-0.000000
40.000000,7.368237,12.398702,2.209254,0.000000,-0.000000,-0.000000,0.000000
40.444444,7.397378,12.359492,1.942589,-0.219999,-1.199995,0.079923,-0.204969
40.888889,7.426336,12.285766,1.409257,-0.138505,-1.199998,-0.022277,-0.136702
41.333333,7.422326,12.261484,0.875925,0.022309,-1.199998,0.014284,0.017137
41.777778,7.456803,12.303140,0.342593,0.219999,-1.199994,0.207214,0.073904
42.222222,7.549120,12.335927,-0.125934,0.220000,-0.908375,0.218258,-0.027632
42.666667,7.646173,12.323629,-0.385616,0.220000,-0.260194,0.203845,-0.082748
43.111111,7.736864,12.286860,-0.451705,0.220000,-0.037206,0.197935,-0.096030
43.555556,7.825029,12.244192,-0.460857,0.220000,-0.003979,0.197048,-0.097837
44.000000,7.868858,12.222456,-0.461741,-0.000000,0.000000,-0.000000,0.000000
44.000000,7.868858,12.222456,-0.461741,0.000000,-0.000000,0.000000,-0.000000
44.444444,7.912662,12.200682,-0.416166,0.220000,0.205089,0.201222,-0.088936
44.888889,8.002140,12.161173,-0.353141,0.220000,0.078526,0.206424,-0.076086
45.333333,8.093884,12.127358,-0.330674,0.220000,0.022572,0.208081,-0.071430
45.777778,8.186370,12.095605,-0.324201,0.220000,0.006558,0.208539,-0.070081
46.222222,8.279065,12.064448,-0.322430,0.220000,0.001410,0.208663,-0.069712
46.666667,8.371818,12.033453,-0.322343,0.220000,-0.001018,0.208669,-0.069694
47.111111,8.464573,12.002466,-0.323460,0.220000,-0.004009,0.208591,-0.069927
47.555556,8.557294,11.971376,-0.322025,0.220000,0.010466,0.208691,-0.069627
48.000000,8.603674,11.955900,-0.319700,-0.000000,0.000000,-0.000000,0.000000
48.000000,8.603674,11.955900,-0.319700,-0.000000,0.000000,-0.000000,0.000000
48.444444,8.650090,11.940532,-0.320190,0.220000,-0.002209,0.208818,-0.069244
48.888889,8.742910,11.909746,-0.321550,0.220000,-0.003909,0.208724,-0.069528
49.333333,8.835682,11.878838,-0.322993,0.220000,-0.002582,0.208623,-0.069829
49.777778,8.928408,11.847798,-0.323853,0.220000,-0.001289,0.208563,-0.070009
50.222222,9.021106,11.816679,-0.324295,0.220000,-0.000701,0.208532,-0.070101
50.666667,9.113790,11.785519,-0.324624,0.220000,-0.000777,0.208509,-0.070169
51.111111,9.206463,11.754329,-0.325135,0.220000,-0.001523,0.208473,-0.070276
51.555556,9.299121,11.723091,-0.325397,0.220000,0.000342,0.208455,-0.070331
52.000000,9.345445,11.707461,-0.325321,0.000000,0.000000,0.000000,-0.000000
52.000000,9.345445,11.707461,-0.325321,-0.000000,-0.000000,-0.000000,0.000000
52.444444,9.391857,11.691766,-0.314874,0.220000,0.047011,0.209183,-0.068133
52.888889,9.485188,11.661175,-0.299555,0.220000,0.021924,0.210203,-0.064921
53.333333,9.578665,11.632268,-0.287790,0.220000,0.031022,0.210952,-0.062443
53.777778,9.672442,11.604502,-0.277937,0.220000,0.013314,0.211557,-0.060362
54.222222,9.766503,11.577655,-0.273672,0.220000,0.005877,0.211812,-0.059459
54.666667,9.860687,11.551205,-0.272093,0.220000,0.001228,0.211906,-0.059125
55.111111,9.954921,11.524901,-0.273096,0.220000,-0.005738,0.211847,-0.059337
55.555556,10.049132,11.498501,-0.283031,0.220000,-0.038973,0.211247,-0.061439
56.000000,10.096087,11.484842,-0.291692,-0.000000,0.000000,-0.000000,0.000000
56.000000,10.096087,11.484842,-0.291692,-0.000000,-0.000000,-0.000000,0.000000
56.444444,10.143006,11.470697,-0.277937,0.220000,0.061900,0.211557,-0.060362
56.888889,10.237429,11.443485,-0.260067,0.220000,0.018513,0.212602,-0.056572
57.333333,10.332338,11.417894,-0.253902,0.220000,0.009231,0.212946,-0.055260
57.777778,10.427098,11.393185,-0.245319,0.220000,0.029391,0.213413,-0.053430
58.222222,10.521960,11.369444,-0.234450,0.220000,0.019519,0.213981,-0.051108
58.666667,10.617160,11.346693,-0.228883,0.220000,0.005533,0.214262,-0.049916
59.111111,10.712519,11.324460,-0.229104,0.220000,-0.006528,0.214251,-0.049963
59.555556,10.807899,11.302198,-0.228764,0.220000,0.008061,0.214268,-0.049890
60.000000,10.855561,11.291094,-0.226972,0.000000,0.000000,0.000000,-0.000000
60.000000,11.201652,11.411269,-0.318456,0.000000,-0.000000,0.000000,-0.000000
60.444444,11.248178,11.395864,-0.139212,0.219993,0.806598,0.217865,-0.030527
60.888889,11.345604,11.381331,0.174451,0.219991,0.604885,0.216652,0.038183
61.333333,11.443010,11.395813,0.412748,0.219996,0.467451,0.201521,0.088246
61.777778,11.534232,11.430920,0.583257,0.219995,0.299841,0.183624,0.121161
62.222222,11.617388,11.479063,0.698716,0.216749,0.219721,0.165958,0.139420
62.666667,11.694264,11.535319,0.775055,0.219990,0.123809,0.157157,0.153939
63.111111,11.766460,11.596378,0.808945,0.216404,0.028695,0.149376,0.156581
63.555556,11.836595,11.659252,0.814129,0.219995,-0.005367,0.151027,0.159965
64.000000,11.871074,11.692890,0.812937,-0.000000,0.000000,-0.000000,-0.000000
64.000000,11.871074,11.692890,0.812937,-0.000000,-0.000000,-0.000000,-0.000000
64.444444,11.904698,11.728431,0.546271,0.219999,-1.199994,0.187982,0.114290
64.888889,11.988388,11.779356,0.023177,0.219999,-1.153930,0.219940,0.005098
65.333333,12.086178,11.781633,-0.336570,0.220000,-0.464933,0.207656,-0.072655
65.777778,12.178477,11.749333,-0.471263,0.220000,-0.141187,0.196019,-0.099883
66.222222,12.265637,11.704903,-0.512604,0.220000,-0.044845,0.191723,-0.107898
66.666667,12.350902,11.656896,-0.524778,0.220000,-0.009940,0.190395,-0.110224
67.111111,12.435576,11.607851,-0.528295,0.220000,-0.005888,0.190007,-0.110893
67.555556,12.520071,11.558509,-0.538350,0.220000,-0.039362,0.188882,-0.112798
68.000000,12.562054,11.533429,-0.547098,-0.000000,0.000000,-0.000000,0.000000
68.000000,12.562054,11.533429,-0.547098,0.000000,-0.000000,0.000000,-0.000000
68.444444,12.603814,11.507982,-0.494467,0.220000,0.236838,0.193648,-0.104404
68.888889,12.689901,11.461542,-0.419637,0.220000,0.099895,0.200912,-0.089634
69.333333,12.779205,11.421685,-0.389983,0.220000,0.033548,0.203481,-0.083638
69.777778,12.869647,11.384499,-0.380201,0.220000,0.010471,0.204289,-0.081643
70.222222,12.960447,11.348201,-0.377159,0.220000,0.003219,0.204537,-0.081022
70.666667,13.051357,11.312181,-0.376159,0.220000,0.001283,0.204618,-0.080817
71.111111,13.142302,11.276251,-0.375818,0.220000,0.000250,0.204645,-0.080747
71.555556,13.233258,11.240353,-0.377197,0.220000,-0.006457,0.204534,-0.081029
72.000000,13.278711,11.222344,-0.378632,0.000000,0.000000,0.000000,-0.000000
72.000000,13.278711,11.222344,-0.378632,-0.000000,-0.000000,-0.000000,0.000000
72.444444,13.324138,11.204269,-0.364197,0.219999,0.064957,0.205570,-0.078364
72.888889,13.415506,11.169432,-0.343272,0.219999,0.029207,0.207164,-0.074045
73.333333,13.507581,11.136515,-0.334422,0.219999,0.010621,0.207812,-0.072209
73.777778,13.599945,11.104415,-0.331251,0.219999,0.003645,0.208039,-0.071550
74.222222,13.692409,11.072609,-0.330167,0.219999,0.001234,0.208117,-0.071324
74.666667,13.784909,11.040902,-0.329788,0.219999,0.000474,0.208144,-0.071245
75.111111,13.877420,11.009231,-0.329653,0.219999,0.000131,0.208154,-0.071217
75.555556,13.969935,10.977572,-0.329917,0.219999,-0.001318,0.208135,-0.071272
76.000000,14.016188,10.961732,-0.330210,-0.000000,0.000000,-0.000000,0.000000
76.000000,14.016188,10.961732,-0.330210,-0.000000,-0.000000,-0.000000,0.000000
76.444444,14.062439,10.945877,-0.320774,0.219999,0.042459,0.208778,-0.069366
76.888889,14.155236,10.915040,-0.306738,0.219999,0.020704,0.209731,-0.066429
77.333333,14.248453,10.885510,-0.300293,0.219999,0.008299,0.210154,-0.065076
77.777778,14.341858,10.856582,-0.297743,0.219999,0.003179,0.210320,-0.064540
78.222222,14.435336,10.827893,-0.296769,0.219999,0.001201,0.210382,-0.064335
78.666667,14.528841,10.799294,-0.296407,0.219999,0.000428,0.210406,-0.064259
79.111111,14.622357,10.770730,-0.296273,0.219999,0.000175,0.210414,-0.064231
79.555556,14.715877,10.742178,-0.295944,0.219999,0.001307,0.210435,-0.064161
80.000000,14.762641,10.727919,-0.295653,0.000000,0.000000,0.000000,-0.000000
80.000000,14.762641,10.727919,-0.295653,0.000000,0.000000,0.000000,-0.000000
80.444444,14.809429,10.713673,-0.290739,0.219999,0.022112,0.210766,-0.063065
80.888889,14.903188,10.685636,-0.283029,0.219999,0.012583,0.211246,-0.061438
81.333333,14.997156,10.658322,-0.278762,0.219999,0.006621,0.211507,-0.060536
81.777778,15.091221,10.631409,-0.276443,0.219999,0.003813,0.211646,-0.060046
82.222222,15.185327,10.604713,-0.275054,0.219999,0.002436,0.211730,-0.059752
82.666667,15.279451,10.578148,-0.274161,0.219999,0.001584,0.211783,-0.059563
83.111111,15.373587,10.551668,-0.273611,0.219999,0.000893,0.211816,-0.059446
83.555556,15.467732,10.525243,-0.273233,0.219999,0.000811,0.211838,-0.059366
84.000000,15.514808,10.512049,-0.273052,0.000000,0.000000,0.000000,-0.000000
84.000000,15.514808,10.512049,-0.273052,-0.000000,-0.000000,-0.000000,0.000000
84.444444,15.561895,10.498892,-0.269300,0.219999,0.016883,0.212069,-0.058532
84.888889,15.656189,10.472977,-0.263248,0.219999,0.010354,0.212420,-0.057248
85.333333,15.750641,10.447625,-0.259672,0.219999,0.005735,0.212623,-0.056488
85.777778,15.845184,10.422611,-0.257708,0.219999,0.003105,0.212734,-0.056070
86.222222,15.939776,10.397783,-0.256589,0.219999,0.001928,0.212796,-0.055832
86.666667,16.034394,10.373060,-0.255896,0.219999,0.001194,0.212835,-0.055684
87.111111,16.129024,10.348399,-0.255395,0.219999,0.001058,0.212863,-0.055578
87.555556,16.223657,10.323775,-0.254311,0.219999,0.003821,0.212923,-0.055347
88.000000,16.270979,10.311493,-0.253462,-0.000000,0.000000,-0.000000,0.000000
88.000000,16.270979,10.311493,-0.253462,0.000000,-0.000000,0.000000,-0.000000
88.444444,16.318315,10.299281,-0.255820,0.219996,-0.010611,0.212836,-0.055667
88.888889,16.412944,10.274712,-0.260119,0.219996,-0.008738,0.212595,-0.056582
89.333333,16.507467,10.249738,-0.263356,0.219996,-0.005828,0.212411,-0.057270
89.777778,16.601910,10.224472,-0.265604,0.219996,-0.004286,0.212282,-0.057747
90.222222,16.696300,10.199009,-0.267099,0.219996,-0.002443,0.212195,-0.058064
90.666667,16.790653,10.173419,-0.268003,0.219996,-0.001624,0.212143,-0.058256
91.111111,16.884986,10.147758,-0.268280,0.219996,0.000378,0.212126,-0.058315
91.555556,16.979309,10.122075,-0.266343,0.219996,0.008335,0.212239,-0.057904
92.000000,17.026483,10.109263,-0.264491,-0.000000,0.000000,-0.000000,0.000000
92.100000,17.026483,10.109263,-0.264491,0.000000,0.000000,0.000000,-0.000000
92.200000,17.026483,10.109263,-0.264491,0.000000,0.000000,0.000000,-0.000000
92.300000,17.026483,10.109263,-0.264491,0.000000,0.000000,0.000000,-0.000000
92.400000,17.026483,10.109263,-0.264491,0.000000,0.000000,0.000000,-0.000000
92.500000,17.026483,10.109263,-0.264491,0.000000,0.000000,0.000000,-0.000000
