time,x,y,theta,v_body,omega,vx_world,vy_world
40.000000,10.485109,5.273016,-1.755261,0.000000,0.000000,-0.000000,-0.000000
40.000000,10.485109,5.273016,-1.755261,-0.000000,0.000000,0.000000,0.000000
40.444444,10.491224,5.305785,-1.706887,-0.150000,0.217681,0.020351,0.148613
40.888889,10.500276,5.371854,-1.621724,-0.149993,0.165554,0.007635,0.149798
41.333333,10.503690,5.438493,-1.561183,-0.149995,0.106878,-0.001442,0.149989
41.777778,10.503081,5.505256,-1.522686,-0.149996,0.066358,-0.007214,0.149822
42.222222,10.499915,5.571974,-1.499840,-0.149996,0.036448,-0.010634,0.149619
42.666667,10.495231,5.638619,-1.487675,-0.149996,0.018296,-0.012454,0.149478
43.111111,10.489739,5.705210,-1.482860,-0.149996,0.003371,-0.013173,0.149417
43.555556,10.483928,5.771779,-1.482766,-0.149997,-0.002947,-0.013187,0.149416
44.000000,10.481009,5.805023,-1.483421,0.000000,0.000000,0.000000,-0.000000
44.000000,10.481009,5.805023,-1.483421,-0.000000,0.000000,-0.000000,0.000000
44.444444,10.478110,5.838269,-1.705641,-0.149999,-0.999989,0.020165,0.148637
44.888889,10.487135,5.904442,-2.139422,-0.149999,-0.952029,0.080771,0.126396
45.333333,10.523064,5.960644,-2.465616,-0.149999,-0.515845,0.117014,0.093848
45.777778,10.575074,6.002357,-2.634812,-0.150000,-0.245536,0.131146,0.072804
46.222222,10.633361,6.034714,-2.715053,-0.149999,-0.115546,0.136560,0.062058
46.666667,10.694054,6.062295,-2.754738,-0.149999,-0.063037,0.138915,0.056591
47.111111,10.755793,6.087447,-2.772686,-0.149999,-0.017730,0.139908,0.054089
47.555556,10.817974,6.111487,-2.779427,-0.149999,-0.012605,0.140269,0.053145
48.000000,10.849145,6.123297,-2.782228,0.000000,0.000000,-0.000000,-0.000000
48.000000,11.561621,6.854714,-0.772865,0.000000,0.000000,0.000000,-0.000000
48.444444,11.585586,6.831519,-0.705505,0.149998,0.303121,0.114191,-0.097261
48.888889,11.636516,6.788485,-0.590694,0.149998,0.213527,0.124582,-0.083540
49.333333,11.691879,6.751621,-0.477098,0.149998,0.297656,0.133248,-0.068880
49.777778,11.751179,6.721471,-0.314769,0.149999,0.432823,0.142629,-0.046439
50.222222,11.814730,6.701269,-0.145786,0.149998,0.327602,0.148407,-0.021790
50.666667,11.880834,6.692002,-0.026929,0.149999,0.207253,0.149944,-0.004039
51.111111,11.947606,6.690652,0.042552,0.149999,0.105412,0.149863,0.006381
51.555556,12.014326,6.693941,0.078451,0.149999,0.056137,0.149537,0.011756
52.000000,12.047582,6.696666,0.090926,-0.000000,0.000000,-0.000000,-0.000000
52.000000,12.485111,7.241812,0.007184,-0.000000,-0.000000,-0.000000,-0.000000
52.444444,12.451779,7.241573,-0.215038,-0.149996,-0.999998,-0.146541,0.032007
52.888889,12.386666,7.255829,-0.659480,-0.149999,-0.999995,-0.118546,0.091906
53.333333,12.334246,7.297007,-1.103917,-0.150000,-0.999970,-0.067515,0.133946
53.777778,12.304464,7.356734,-1.424135,-0.150000,-0.441007,-0.021920,0.148389
54.222222,12.294741,7.422693,-1.545595,-0.150000,-0.105564,-0.003780,0.149952
54.666667,12.293061,7.489341,-1.574817,-0.150000,-0.025939,0.000603,0.149998
55.111111,12.293329,7.556012,-1.582966,-0.150000,-0.010729,0.001825,0.149989
55.555556,12.294141,7.622681,-1.585344,-0.150000,0.000029,0.002182,0.149984
56.000000,12.294626,7.656013,-1.585337,0.000000,0.000000,-0.000000,-0.000000
56.000000,13.152429,8.260312,2.800845,0.000000,0.000000,-0.000000,0.000000
56.444444,13.184048,8.249539,2.578625,-0.149998,-0.999991,0.126849,-0.080053
56.888889,13.200297,8.240066,2.134185,0.065431,-0.999991,-0.034944,0.055318
57.333333,13.174699,8.280518,1.689748,0.149999,-0.999976,-0.017801,0.148939
57.777778,13.166979,8.346810,1.289279,0.149999,-0.802132,0.041672,0.144095
58.222222,13.185500,8.410852,0.998474,0.149999,-0.506491,0.081237,0.126096
58.666667,13.221652,8.466968,0.828952,0.149999,-0.256360,0.101347,0.110583
59.111111,13.266796,8.516257,0.752791,0.149999,-0.086362,0.109467,0.102551
59.555556,13.315579,8.562007,0.725105,0.149999,-0.038227,0.112264,0.099482
60.000000,13.340561,8.584159,0.716610,0.000000,0.000000,0.000000,0.000000
60.000000,13.340561,8.584159,0.716610,0.000000,-0.000000,0.000000,0.000000
60.444444,13.365429,8.606092,0.537472,0.149960,-0.806122,0.128816,0.076774
60.888889,13.415423,8.636169,0.265403,0.112328,-0.418188,0.108395,0.029463
61.333333,13.471682,8.651463,0.064103,0.149998,-0.487663,0.149690,0.009609
61.777778,13.538168,8.655711,-0.129026,0.149998,-0.381417,0.148751,-0.019300
62.222222,13.604260,8.647124,-0.266474,0.149998,-0.237097,0.144704,-0.039499
62.666667,13.668564,8.629564,-0.355175,0.149998,-0.162057,0.140636,-0.052162
63.111111,13.731063,8.606377,-0.401957,0.149998,-0.048462,0.138043,-0.058682
63.555556,13.792409,8.580293,-0.421791,0.149998,-0.040793,0.136852,-0.061408
64.000000,13.822820,8.566646,-0.430856,0.000000,0.000000,0.000000,-0.000000
64.000000,13.822820,8.566646,-0.430856,-0.000000,-0.000000,-0.000000,0.000000
64.444444,13.852748,8.552888,-0.445870,0.148232,-0.067564,0.133740,-0.063924
64.888889,13.912537,8.524305,-0.473501,0.149997,-0.056773,0.133494,-0.068399
65.333333,13.971863,8.493901,-0.495260,0.149997,-0.041143,0.131974,-0.071288
65.777778,14.030514,8.462213,-0.510156,0.149997,-0.025892,0.130898,-0.073246
66.222222,14.088686,8.429655,-0.520431,0.149997,-0.020345,0.130138,-0.074587
66.666667,14.146521,8.396500,-0.527501,0.149997,-0.011468,0.129608,-0.075505
67.111111,14.204119,8.362937,-0.532229,0.149997,-0.009809,0.129249,-0.076117
67.555556,14.261558,8.329102,-0.535289,0.149997,-0.003963,0.129016,-0.076512
68.000000,14.290227,8.312098,-0.536170,0.000000,0.000000,0.000000,-0.000000
68.000000,14.290227,8.312098,-0.536170,0.000000,0.000000,0.000000,-0.000000
68.444444,14.318879,8.295069,-0.534367,0.149991,0.008113,0.129081,-0.076390
68.888889,14.376244,8.261113,-0.530761,0.149992,0.008112,0.129356,-0.075924
69.333333,14.433731,8.227365,-0.527770,0.149991,0.005351,0.129582,-0.075537
69.777778,14.491318,8.193789,-0.525724,0.149992,0.003853,0.129737,-0.075272
70.222222,14.548975,8.160332,-0.524497,0.149991,0.001672,0.129829,-0.075112
70.666667,14.606673,8.126946,-0.523960,0.149992,0.000744,0.129870,-0.075043
71.111111,14.664388,8.093591,-0.524007,0.149991,-0.000957,0.129866,-0.075049
71.555556,14.722102,8.060233,-0.524514,0.149992,-0.001323,0.129828,-0.075115
72.000000,14.750952,8.043540,-0.524808,0.000000,0.000000,0.000000,-0.000000
72.000000,14.750952,8.043540,-0.524808,-0.000000,0.000000,-0.000000,0.000000
72.444444,14.779787,8.026845,-0.542750,0.149942,-0.080740,0.128394,-0.077444
72.888889,14.834837,7.993638,-0.576273,0.139386,-0.070113,0.116875,-0.075952
73.333333,14.885288,7.960862,-0.604417,0.131397,-0.056535,0.108118,-0.074671
73.777778,14.932132,7.928532,-0.626515,0.124816,-0.042909,0.101110,-0.073183
74.222222,14.976268,7.896620,-0.643026,0.120386,-0.031390,0.096343,-0.072186
74.666667,15.018407,7.865090,-0.654498,0.116585,-0.020232,0.092493,-0.070972
75.111111,15.059127,7.833896,-0.661179,0.114395,-0.009831,0.090288,-0.070244
75.555556,15.098938,7.802980,-0.663192,0.112595,0.000773,0.088728,-0.069317
76.000000,15.118655,7.787591,-0.663020,-0.000000,0.000000,-0.000000,0.000000
76.000000,15.118655,7.787591,-0.663020,-0.000000,0.000000,-0.000000,0.000000
76.444444,15.117774,7.788393,-0.664153,-0.005337,-0.005100,-0.004202,0.003289
76.888889,15.118517,7.788246,-0.666602,0.008429,-0.005917,0.006624,-0.005212
77.333333,15.120273,7.787305,-0.668937,0.000465,-0.004591,0.000364,-0.000288
77.777778,15.122571,7.785940,-0.670748,0.011534,-0.003557,0.009035,-0.007169
78.222222,15.124930,7.784534,-0.671944,0.000789,-0.001829,0.000617,-0.000491
78.666667,15.127747,7.782768,-0.672413,0.014167,-0.000280,0.011083,-0.008824
79.111111,15.130340,7.781197,-0.672008,-0.000551,0.002101,-0.000432,0.000343
79.555556,15.133777,7.778957,-0.670782,0.019018,0.003416,0.014897,-0.011821
80.000000,15.137138,7.776404,-0.670023,-0.000000,0.000000,-0.000000,0.000000
80.000000,15.137138,7.776404,-0.670023,-0.000000,-0.000000,-0.000000,0.000000
80.444444,15.127980,7.783896,-0.667854,-0.053271,0.009761,-0.041825,0.032991
80.888889,15.113179,7.796460,-0.663699,-0.034168,0.008934,-0.026915,0.021049
81.333333,15.099949,7.807696,-0.659952,-0.044050,0.007928,-0.034801,0.027006
81.777778,15.088099,7.817780,-0.656816,-0.026115,0.006187,-0.020682,0.015946
82.222222,15.077590,7.826768,-0.654340,-0.036292,0.004954,-0.028796,0.022088
82.666667,15.067915,7.835082,-0.652480,-0.021321,0.003414,-0.016941,0.012945
83.111111,15.058955,7.842829,-0.651314,-0.032207,0.001837,-0.025614,0.019525
83.555556,15.050135,7.850480,-0.651170,-0.020580,-0.001193,-0.016369,0.012474
84.000000,15.046620,7.853383,-0.651436,0.000000,0.000000,0.000000,-0.000000
84.000000,15.046620,7.853383,-0.651436,0.000000,0.000000,0.000000,-0.000000
84.444444,15.041694,7.857390,-0.657282,-0.028654,-0.026307,-0.022684,0.017507
84.888889,15.033192,7.864930,-0.668484,-0.022760,-0.024101,-0.017861,0.014106
85.333333,15.024795,7.872566,-0.678223,-0.028632,-0.019726,-0.022295,0.017964
85.777778,15.016630,7.880163,-0.686019,-0.021906,-0.015358,-0.016950,0.013877
86.222222,15.008511,7.887850,-0.691912,-0.028790,-0.011156,-0.022169,0.018369
86.666667,15.000515,7.895531,-0.695946,-0.021500,-0.007000,-0.016500,0.013784
87.111111,14.992424,7.903370,-0.698205,-0.029604,-0.003164,-0.022677,0.019031
87.555556,14.984901,7.910759,-0.699296,-0.018231,-0.001743,-0.013952,0.011735
88.000000,14.981945,7.913500,-0.699683,-0.000000,0.000000,-0.000000,0.000000
88.100000,14.981945,7.913500,-0.699683,0.000000,0.000000,0.000000,-0.000000
88.200000,14.981945,7.913500,-0.699683,0.000000,0.000000,0.000000,-0.000000
88.300000,14.981945,7.913500,-0.699683,0.000000,0.000000,0.000000,-0.000000
88.400000,14.981945,7.913500,-0.699683,0.000000,0.000000,0.000000,-0.000000
88.500000,14.981945,7.913500,-0.699683,0.000000,0.000000,0.000000,-0.000000
